Total,Coal,Fuel,Gas,Nuclear,Water,Wind,Other
6632884,592000,0,1999752,2824600,579208,162241,475083
6607132,599400,0,2015845,2822200,547829,148111,473747
6639071,602200,0,2021610,2824600,597145,123107,470409
6745905,603600,0,2102422,2824200,607033,125121,483529
6753700,603800,0,2113572,2822200,595537,124111,494480
6713946,595400,0,2054996,2818800,639942,133800,471008
6803507,601800,0,2072806,2816400,691880,140402,480219
6644565,601000,0,2015951,2819400,603528,115643,489043
6593701,603800,0,2015540,2818400,550151,96077,509733
6579325,599800,0,2046499,2818400,506424,90597,517605
6551788,601600,0,2043188,2823400,459175,80907,543518
6684729,600400,0,2130310,2827600,522055,68915,535449
6604966,599800,0,2140218,2832000,461301,47014,524633
6618023,603000,0,2161835,2834000,476564,34711,507913
6621415,594200,0,2173746,2835400,478551,20449,519069
6466005,597800,0,2077661,2834600,404955,10754,540235
6435379,602800,0,2156080,2833000,292619,10155,540725
6371496,601600,0,2059208,2836000,329839,7431,537418
6276393,601200,0,1979878,2835000,330433,7312,522570
6363594,608800,0,2046550,2837000,339074,5735,526435
6254368,609400,0,1972014,2834000,267838,3942,567174
6145587,609200,0,1985764,2833600,140339,1360,575324
6139123,618600,0,2098851,2835600,19118,734,566220
6238614,621800,0,2201903,2831800,18653,623,563835
6237940,621800,0,2094647,2833800,122018,231,565444
6195357,616600,0,2025487,2832000,157052,132,564086
6209329,611400,0,2108320,2831000,92746,18,565845
6180028,612200,0,2126971,2833400,45336,5,562116
6064782,615200,0,2038409,2830800,17257,83,563033
6249666,622200,0,2198037,2833200,72119,111,523999
6407434,621000,0,2177694,2832200,216073,30,560437
6340924,621400,0,2049936,2834000,269199,2,566387
6356075,620200,0,2055799,2833000,284566,4,562506
6426186,621800,0,2127914,2833800,276114,253,566305
6431559,624400,0,2129595,2834000,277181,2262,564121
6689514,621400,0,2127379,2833800,540856,3121,562958
6850415,621800,0,2179130,2833200,649183,4319,562783
7001582,625800,0,2242464,2833400,729559,6530,563829
7077551,619200,0,2193661,2831800,864386,6040,562464
7162669,614200,0,2215350,2834200,929531,7381,562007
7063476,617600,0,2177243,2834400,862325,10052,561856
6880005,618400,0,2083693,2833800,765257,12644,566211
6571467,620400,0,2081795,2836800,452648,14067,565757
6289388,622200,0,2166998,2836800,82268,12011,569111
6148352,614000,0,2095069,2836200,26039,11314,565730
6053244,612800,0,1997660,2839600,25498,14888,562798
6068793,615600,0,2003468,2837200,25706,18853,567966
6107681,615200,0,2067689,2840600,25635,15387,543170
6149760,608200,0,2126117,2839600,25503,13118,537222
6200829,609600,0,2178216,2840200,24804,10781,537228
6143263,611800,0,2138104,2839600,23904,10416,519439
6109467,614600,0,2095108,2841200,23698,14361,520500
6102334,609600,0,2093447,2838200,23881,16557,520649
6228931,611400,0,2202008,2840200,24807,15148,535368
6029032,611000,0,1999573,2838200,27106,22047,531106
5993586,612600,0,1960798,2840800,27603,28102,523683
5902409,609000,0,1892700,2844800,30829,21947,503133
5853654,607200,0,1828003,2845800,36959,21368,514324
5832204,607800,0,1809567,2847400,42208,16203,509026
5740405,607600,0,1723493,2846800,47430,15166,499916
5747965,607600,0,1694737,2845400,52242,17532,530454
5703212,608800,0,1636023,2845400,57912,23523,531554
5649498,601800,0,1580236,2847400,60076,32928,527058
5662277,515200,0,1708025,2847400,59534,35496,496622
5677137,467200,0,1804245,2847400,60011,28720,469561
5501776,452800,0,1639872,2847400,60526,27724,473454
5466008,440600,0,1626171,2849400,61211,27520,461106
5403185,405000,0,1611101,2846800,60959,27741,451584
5437747,376200,0,1664371,2847000,60562,31039,458575
5370453,361000,0,1602694,2847400,60483,32533,466343
5325602,358600,0,1565311,2846000,60467,31835,463389
5379172,362800,0,1622207,2847200,59630,29290,458045
5358659,357000,0,1592698,2846200,58469,35450,468842
5413507,358600,0,1633737,2846600,56883,38140,479547
5399139,362000,0,1618216,2847200,56632,35406,479685
5396968,354600,0,1618472,2848400,58081,36421,480994
5355389,362400,0,1565890,2849200,57060,41836,479003
5382586,363800,0,1582751,2852600,55727,41711,485997
5327423,363200,0,1550741,2853000,54475,34507,471500
5333634,363600,0,1559677,2854400,51775,30688,473494
5353969,362400,0,1581637,2854000,50913,26895,478124
5434112,361600,0,1667455,2855200,49686,23574,476597
5422746,362800,0,1655968,2857000,48156,23896,474926
5340492,362400,0,1586248,2857000,48245,25298,461301
5368686,362000,0,1592430,2858000,46295,25769,484192
5389940,361800,0,1617215,2858400,44968,23568,483989
5416237,363600,0,1663874,2857600,42512,19286,469365
5430586,361600,0,1690019,2853400,39559,15754,470254
5504919,360200,0,1740876,2850400,58836,16207,478400
5514954,361200,0,1761590,2849000,32995,15723,494446
5656297,362200,0,1820688,2845800,113539,12117,501953
5567832,360800,0,1711040,2846200,137743,10761,501288
5537733,362200,0,1696311,2846600,133461,12653,486508
5587458,365600,0,1765802,2847000,108530,11084,489442
5543758,367200,0,1714760,2845800,110784,8913,496301
5726715,369200,0,1786122,2845000,224362,5369,496662
5741150,394000,0,1712736,2845400,280142,3222,505650
5850052,463800,0,1634458,2846000,386363,2803,516628
5804834,494200,0,1644469,2842200,333322,974,489669
5556127,484800,0,1615575,2845000,109692,650,500410
5488452,455600,0,1655650,2846600,34885,860,494857
5508019,464200,0,1582737,2848600,120881,1547,490054
5554030,367600,0,1616015,2846800,205127,2211,516277
5667239,292400,0,1715663,2845800,291908,2719,518749
5597560,267200,0,1716184,2850800,275461,4480,483435
5685371,270200,0,1799254,2850800,276386,5694,483037
5530534,273600,0,1746784,2850400,185653,5707,468390
5689170,276600,0,1840706,2851400,237878,3021,479565
5546795,275600,0,1745231,2853400,184783,2521,485260
5484192,275600,0,1639140,2852000,242651,3402,471399
5405164,276000,0,1651895,2854000,157115,3762,462392
5494082,266800,0,1713770,2855000,192191,1971,464350
5512406,265400,0,1738221,2853600,188156,2322,464707
5477346,262200,0,1705751,2853600,196235,1411,458149
5461238,264200,0,1684832,2854000,196388,3020,458798
5371347,264600,0,1668856,2854200,99479,1288,482924
5326906,262000,0,1663802,2856600,50783,1493,492228
5378972,263800,0,1739407,2858200,54906,1463,461196
5489458,261200,0,1842258,2858200,56996,854,469950
5562421,258200,0,1911993,2858200,56379,2760,474889
5687646,261400,0,2017283,2864800,56173,3837,484153
5851147,325600,0,2111791,2864800,58529,2011,488416
5814335,399800,0,2006038,2867000,61563,799,479135
5777634,477800,0,1891585,2862400,64141,326,481382
5838788,542200,0,1892305,2854800,65006,541,483936
5901629,556200,0,1937971,2850000,66443,493,490522
5943898,555200,0,1977830,2848400,66296,213,495959
6103475,559200,0,1928053,2847400,278921,150,489751
6212437,559600,0,1887177,2849200,430126,121,486213
6344069,559800,0,1976639,2849800,478483,96,479251
6452928,557800,0,2011483,2848200,545221,92,490132
6343007,556000,0,1929190,2848600,517898,98,491221
6543681,555400,0,1873328,2848200,768818,149,497786
6737226,555400,0,1822451,2845400,1040580,379,473016
6925365,559600,0,1898378,2848400,1132294,527,486166
6981936,559600,0,1911539,2848400,1152467,266,509664
6905164,558400,0,1934815,2848800,1046087,401,516661
6725072,554600,0,1823347,2850000,1022458,473,474194
6541708,555800,0,1814087,2851000,825815,766,494240
6382164,557200,0,1866569,2852600,585914,1345,518536
6238154,555800,0,1931007,2852400,391626,1573,505748
6124512,559400,0,1857290,2852000,339802,1744,514276
6015767,558800,0,1792812,2853800,296078,1864,512413
5954307,558200,0,1760441,2855400,274573,1691,504002
6017610,569800,0,1796629,2853400,297598,2208,497975
6060533,587000,0,1809375,2856000,290562,2433,515163
6078891,600800,0,1859815,2855000,247565,2602,513109
6076993,598000,0,1903375,2855600,190106,3194,526718
6044526,596000,0,1946798,2851000,143073,3452,504203
5881103,599200,0,1806624,2851000,119511,4027,500741
5582411,563200,0,1648893,2848600,23018,4047,494653
5727319,548000,0,1806373,2852200,22092,5144,493510
5699564,553200,0,1771920,2855600,20915,4529,493400
5624067,549800,0,1665904,2857200,19507,4970,526686
5617292,541800,0,1658273,2857200,20701,7882,531436
5575351,463800,0,1686373,2858200,20836,10869,535273
5581872,445000,0,1759111,2857800,24492,13704,481765
5552095,444800,0,1759103,2858400,26560,18913,444319
5449934,442400,0,1663901,2857200,29544,24992,431897
5452987,353400,0,1742119,2858000,30192,30794,438482
5540734,333200,0,1814419,2858800,31022,37246,466047
5487907,332800,0,1718404,2858000,31013,43576,504114
5485075,329200,0,1737205,2858800,32370,45632,481868
5442530,312600,0,1725677,2859400,39727,47375,457751
5505142,329000,0,1747748,2862400,43469,54858,467667
5559016,332800,0,1760987,2863400,44150,66521,491158
5615942,375600,0,1770959,2864000,46649,77295,481439
5651383,390800,0,1799581,2864800,49090,78958,468154
5648947,337000,0,1843351,2867400,49742,79370,472084
5683821,288200,0,1932065,2866000,52618,87453,457485
5684097,290600,0,1920232,2869200,53273,100594,450198
5738336,303200,0,1948470,2866800,52841,110713,456312
5767686,349600,0,1953320,2866400,51990,97060,449316
5844968,381600,0,2004068,2867200,51636,83750,456714
5972566,372800,0,2128738,2867800,51354,91057,460817
6037986,414200,0,2140233,2865200,50814,102249,465290
6067823,472200,0,2106073,2867200,50270,102440,469640
6241079,495400,0,2252668,2869200,52293,101827,469691
6499978,509000,0,2468619,2873000,62917,104363,482079
6564949,527800,0,2373255,2876600,175129,108793,503372
6664723,552400,0,2426247,2874600,191020,116643,503813
6758533,558800,0,2451680,2876000,248541,117302,506210
6930451,542200,0,2444631,2876400,463336,111632,492252
6833771,542600,0,2309004,2877600,526562,116409,461596
6687659,547800,0,2271720,2875600,429663,111819,451057
6758539,558400,0,2314075,2876400,436855,108185,464624
6814469,571200,0,2303026,2875800,474874,107815,481754
6758719,571800,0,2326962,2876000,366281,115396,502280
6846729,579600,0,2484269,2875600,282790,121631,502839
6827555,583600,0,2485414,2878400,261821,128993,489327
6794649,583600,0,2477188,2876000,268614,113824,475423
6841125,585200,0,2528463,2876400,278987,101694,470381
6805529,583400,0,2554097,2873000,247836,97616,449580
6823893,586800,0,2572363,2875800,248403,91211,449316
6750993,585800,0,2506795,2875000,257677,80874,444847
6787523,591600,0,2446413,2873000,357340,69820,449350
6833900,580800,0,2561144,2874800,303609,63249,450298
6846998,577800,0,2474992,2873600,404648,61669,454289
6876775,585200,0,2520394,2874000,388306,53535,455340
6884931,582000,0,2583530,2872000,332766,45675,468960
6825630,577800,0,2553513,2873000,304536,40091,476690
6724636,587200,0,2472656,2872200,287491,38279,466810
6713364,584200,0,2533234,2872600,237011,36423,449896
6615309,576600,0,2490962,2872800,181974,41950,451023
6434470,578000,0,2456433,2872800,26957,45409,454871
6424431,590600,0,2438451,2871800,27702,40706,455172
6448700,585800,0,2482893,2873200,29010,36583,441214
6508152,576600,0,2552387,2871200,28841,32927,446197
6562825,576600,0,2565211,2872600,29249,39302,479863
6476504,565800,0,2479960,2871200,30217,43726,485601
6475929,567200,0,2496620,2870600,29417,46090,466002
6492262,571200,0,2518048,2873000,29338,42758,457918
6587124,570800,0,2610313,2875000,29958,45159,455894
6570865,573000,0,2582494,2875400,29364,63390,447217
6621406,577400,0,2605527,2874000,47058,72586,444835
6636015,577200,0,2511174,2874200,144501,75722,453218
6626397,578400,0,2497696,2873800,147001,74504,454996
6656401,577000,0,2632235,2873800,38309,79903,455154
6667329,578600,0,2675200,2872400,31924,70287,438918
6659135,577800,0,2664624,2873000,36469,67910,439332
6837742,608000,0,2750590,2872400,84196,69484,453072
7054961,626600,0,2756600,2869800,259381,82208,460372
7184045,624600,0,2815335,2871200,333496,76020,463394
7423938,622000,0,2760771,2873200,629826,63690,474451
7456898,620400,0,2812781,2871000,591158,61040,500519
7664215,621200,0,2835446,2872000,772332,55234,508003
7894256,622000,0,2968174,2870200,870152,50712,513018
7914463,622200,0,2980363,2870000,888069,50860,502971
7886563,622600,0,2990301,2870000,867663,40837,495162
7853164,625200,0,3003001,2871400,828171,33948,491444
7748641,626800,0,2972629,2871200,747999,31792,498221
7712922,634600,0,2985480,2872600,692650,31078,496514
7562931,637000,0,2965244,2872600,564081,28999,495007
7392073,633800,0,2907992,2872000,464932,20646,492703
7224500,625200,0,2892297,2875800,330811,12150,488242
6943698,623000,0,2719886,2879400,218975,13116,489321
6846362,624400,0,2658723,2874600,183600,12602,492437
6707557,624200,0,2546745,2856000,169278,11924,499410
6619894,619800,0,2581726,2854800,54889,10165,498514
6675187,628600,0,2649572,2859600,37913,6680,492822
6854838,631000,0,2781008,2861400,74235,6995,500200
6803581,631600,0,2702619,2857400,101107,5899,504956
6760365,626600,0,2732726,2859400,34929,3379,503331
6752843,624000,0,2658111,2857800,103244,4732,504956
6747639,631400,0,2586815,2859000,158352,6457,505615
6675836,632200,0,2571751,2861000,103222,8328,499335
6410968,629600,0,2376668,2861000,30869,10578,502253
6320580,627800,0,2287829,2860600,32295,9645,502411
6267135,631200,0,2224651,2860600,38655,11414,500615
6281889,631600,0,2220392,2859600,47002,14284,509011
6199164,629000,0,2138367,2861600,50563,14503,505131
6333192,583600,0,2301051,2860200,56696,17744,513901
6365768,566800,0,2345197,2862600,55732,22766,512673
6260967,565800,0,2240969,2860400,54478,27548,511772
6291034,562800,0,2271867,2859800,53395,33060,510112
6285185,496400,0,2311138,2861200,50766,37375,528306
6260684,450200,0,2314675,2860400,49995,53628,531786
6166133,448400,0,2223162,2859400,45365,56606,533200
6182671,435000,0,2257577,2859800,40802,58410,531082
6070839,354000,0,2213543,2860800,39410,74675,528411
6050756,333800,0,2203338,2859000,39347,94522,520749
6059112,327600,0,2196976,2859800,39295,109879,525562
6082226,361600,0,2228409,2860400,39464,100630,491723
6216847,432800,0,2294794,2860400,39824,98390,490639
6152745,431000,0,2244478,2861400,38815,99302,477750
6253408,427400,0,2340814,2861000,38608,90435,495151
6282358,457200,0,2341216,2857400,38386,78548,509608
6310785,531400,0,2278070,2860600,38400,85134,517181
6249067,548000,0,2198860,2860800,38694,90772,511941
6321854,543800,0,2323199,2857600,39278,79929,478048
6544342,578000,0,2518792,2858200,39059,74733,475558
6597591,626400,0,2518260,2858600,38910,66806,488615
6715763,622000,0,2614291,2860400,38958,59380,520734
6745533,618600,0,2656371,2857800,38877,49306,524579
7072172,626200,0,2869419,2861600,139683,50791,524479
7348340,629200,0,2949102,2862400,318720,60555,528363
7681747,626600,0,3180617,2861600,420771,66908,525251
7800537,617000,0,3235098,2860200,480370,80583,527286
7909027,623800,0,3198112,2863000,630548,90991,502576
8434190,627600,0,3317440,2859000,1060806,84902,484442
8551302,626600,0,3446565,2860000,1039209,78183,500745
8535914,627400,0,3497333,2860000,979530,71034,500617
8322552,616600,0,3542304,2859600,737219,63566,503263
7671564,603800,0,3508917,2859000,133441,59776,506630
7544728,577400,0,3513933,2860000,41209,59920,492266
7530529,598400,0,3492148,2858000,40520,60569,480892
7449398,621600,0,3396187,2860400,39574,53369,478268
7448274,625200,0,3398427,2859400,39677,42155,483415
7424703,633800,0,3365695,2860400,39144,42769,482895
7339635,613600,0,3307839,2859400,38761,40755,479280
7287764,577400,0,3299535,2859400,38572,38752,474105
7877666,564400,11180,3226461,2860000,708011,30301,477313
7922778,551800,14880,3254023,2860000,743102,21130,477843
8043748,570400,14960,3296875,2859600,776440,24020,501453
8094008,628000,1740,3286734,2860000,791181,35214,491139
7941326,636600,0,3304401,2860400,641236,43773,454916
7643061,592200,0,3181144,2860800,509208,42774,456935
7612551,544600,0,3268677,2861800,419239,47813,470422
7712010,533800,0,3448041,2860800,333285,46338,489746
7784374,533200,0,3428731,2861800,418347,38076,504220
7840284,532400,0,3507758,2860200,418021,32967,488938
7799543,522600,0,3509882,2860800,395207,34350,476704
7721275,500200,0,3529684,2860800,324767,32492,473332
7541696,491800,0,3502015,2860400,189346,25813,472322
7444525,499000,0,3523796,2859400,49840,21890,490599
7547660,529800,0,3615407,2860800,28206,21911,491536
7593468,561400,0,3614374,2861000,27793,22365,506536
7597426,587000,0,3593666,2858400,28502,21928,507930
7522748,534400,0,3572153,2858000,29025,22078,507092
7510542,507600,0,3612888,2856600,29166,20679,483609
7504612,506000,0,3597156,2859400,29473,18699,493884
7378824,504000,0,3456065,2857200,29399,18782,513378
7378141,505200,0,3454533,2856600,30204,15479,516125
7492802,506200,0,3581111,2858600,31992,13271,501628
7554557,506400,0,3626210,2857600,32349,16085,515913
7526973,504800,0,3601422,2858000,33229,17198,512324
7579790,505000,0,3653397,2856000,33882,17480,514031
7594870,507800,0,3667718,2857600,34587,22840,504325
7666821,507400,0,3728951,2858000,35686,25729,511055
7635686,510000,0,3681038,2856200,35959,24047,528442
7811769,583200,0,3791706,2855000,38250,22343,521270
7883687,595600,0,3853143,2854000,38529,19974,522441
7878830,590000,0,3849870,2856400,40718,14911,526931
8475849,593000,0,3911117,2855400,588168,9713,518451
8850111,593800,0,4029187,2855000,837862,11084,523178
8903543,593000,0,4118269,2855800,803486,13128,519860
8790091,595600,0,4159571,2856200,639217,18034,521469
