Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity ,Total Forecast ,Total Measured & Upscaled ,Monitored Capacity
149942,277115,493190,45941,96991,179359,104001,180124,313831
148055,252667,493190,44891,84312,179359,103164,168356,313831
146131,233987,493190,43831,72494,179359,102300,161492,313831
144287,239444,493190,42782,72838,179359,101505,166605,313831
142348,238776,493190,41733,73423,179359,100615,165353,313831
140583,245686,493190,40795,73466,179359,99788,172220,313831
138818,247160,493190,39862,72597,179359,98956,174563,313831
137032,241745,493190,38914,79267,179359,98119,162478,313831
135252,224224,493190,37981,70250,179359,97271,153974,313831
133922,227617,493190,37202,74311,179359,96720,153306,313831
132586,228879,493190,36396,72580,179359,96190,156299,313831
131288,226352,493190,35607,63950,179359,95681,162403,313831
129968,218762,493190,34828,61474,179359,95140,157288,313831
125416,211894,493190,33052,61179,179359,92364,150715,313831
120885,209384,493190,31298,63578,179359,89587,145807,313831
116333,209491,493190,29528,66894,179359,86804,142597,313831
111781,202569,493190,27764,57561,179359,84017,145007,313831
106921,203882,493190,26078,50348,179359,80843,153533,313831
102014,206171,493190,24377,49987,179359,77636,156184,313831
97107,187558,493190,22687,42225,179359,74420,145333,313831
92258,168044,493190,21002,35533,179359,71256,132510,313831
87499,141177,493190,19359,22486,179359,68140,118691,313831
82772,123472,493190,17727,16582,179359,65045,106890,313831
78029,99221,493190,16100,9396,179359,61929,89825,313831
73291,89853,493190,14457,5453,179359,58834,84400,313831
69555,76822,493190,13508,3887,179359,56047,72936,313831
65734,63972,493190,12544,2836,179359,53190,61136,313831
61966,58203,493190,11579,2120,179359,50387,56083,313831
58177,58173,493190,10615,1781,179359,47562,56392,313831
54499,56556,493190,9677,1434,179359,44822,55122,313831
50800,53924,493190,8749,1170,179359,42051,52754,313831
47117,51493,493190,7817,1195,179359,39300,50298,313831
43418,53323,493190,6884,1468,179359,36534,51855,313831
39624,52318,493190,5935,1626,179359,33688,50692,313831
35829,52095,493190,4976,1820,179359,30853,50276,313831
31987,50364,493190,4012,1886,179359,27976,48479,313831
28172,49948,493190,3042,2041,179359,25130,47907,313831
27096,46456,493190,3180,1902,179359,23916,44555,313831
26057,40965,493190,3307,1577,179359,22750,39387,313831
25003,35198,493190,3434,1279,179359,21569,33919,313831
23884,33356,493190,3567,1219,179359,20318,32137,313831
22745,33033,493190,3582,1286,179359,19163,31748,313831
21590,32481,493190,3598,1319,179359,17992,31162,313831
20397,35776,493190,3614,2418,179359,16783,33358,313831
19221,37955,493190,3646,3037,179359,15575,34919,313831
18124,39497,493190,3720,3965,179359,14404,35532,313831
17011,41259,493190,3778,5347,179359,13233,35911,313831
15888,41419,493190,3842,5356,179359,12046,36064,313831
14791,42926,493190,3916,6002,179359,10874,36924,313831
15188,47070,493190,4271,8021,179359,10917,39049,313831
15580,49421,493190,4621,9242,179359,10959,40179,313831
15951,51755,493190,4955,10255,179359,10996,41500,313831
16380,50138,493190,5326,9025,179359,11055,41113,313831
16767,48765,493190,5670,8634,179359,11097,40131,313831
17160,51293,493190,6015,10023,179359,11145,41270,313831
17541,57278,493190,6375,13467,179359,11166,43810,313831
17917,52981,493190,6720,11182,179359,11198,41799,313831
18447,53334,493190,7101,10068,179359,11346,43267,313831
18988,53257,493190,7509,8966,179359,11479,44292,313831
19497,52951,493190,7896,8514,179359,11600,44438,313831
19984,55557,493190,8294,9461,179359,11691,46097,313831
20869,61689,493190,8516,11452,179359,12353,50237,313831
21738,60754,493190,8728,10721,179359,13010,50033,313831
22613,65003,493190,8956,13624,179359,13657,51379,313831
16370,67187,493190,5723,16036,179359,10647,51152,313831
17583,64298,493190,6248,13595,179359,11335,50703,313831
18739,61496,493190,6773,11335,179359,11966,50161,313831
19905,59215,493190,7287,9701,179359,12618,49514,313831
21097,60310,493190,7811,9696,179359,13286,50615,313831
22316,60471,493190,8357,10396,179359,13959,50076,313831
23545,62889,493190,8903,11438,179359,14642,51451,313831
24716,67682,493190,9428,13946,179359,15289,53736,313831
25893,72158,493190,9958,14956,179359,15935,57202,313831
27705,68583,493190,10318,12147,179359,17387,56436,313831
29497,64937,493190,10662,11341,179359,18834,53596,313831
31245,65387,493190,11007,11829,179359,20238,53558,313831
33026,67432,493190,11351,12324,179359,21675,55108,313831
35013,74178,493190,11977,14045,179359,23037,60133,313831
37043,79045,493190,12597,16057,179359,24446,62988,313831
39046,79221,493190,13211,17316,179359,25835,61905,313831
41086,80856,493190,13842,16813,179359,27244,64043,313831
43132,83462,493190,14436,18167,179359,28696,65295,313831
45183,87193,493190,15019,21249,179359,30164,65944,313831
47197,81796,493190,15612,18189,179359,31585,63607,313831
49258,86290,493190,16211,17938,179359,33047,68351,313831
48309,88789,493190,16057,20539,179359,32252,68249,313831
47377,77924,493190,15909,18087,179359,31468,59837,313831
46433,69181,493190,15771,14830,179359,30662,54350,313831
45501,70984,493190,15612,14469,179359,29889,56515,313831
44610,64839,493190,15639,11280,179359,28972,53559,313831
43694,66257,493190,15660,9917,179359,28034,56340,313831
42809,63301,493190,15681,9609,179359,27128,53692,313831
41887,60411,493190,15692,10303,179359,26195,50107,313831
40535,59940,493190,15448,11358,179359,25087,48582,313831
39094,58049,493190,15183,10981,179359,23911,47069,313831
37727,54365,493190,14928,9034,179359,22798,45331,313831
36301,56898,493190,14674,8920,179359,21627,47978,313831
35464,59209,493190,14547,8870,179359,20917,50339,313831
34610,53908,493190,14414,8273,179359,20196,45635,313831
33773,47797,493190,14277,6570,179359,19497,41227,313831
32920,44469,493190,14134,5069,179359,18786,39400,313831
32093,42777,493190,14293,5611,179359,17801,37166,313831
31256,43519,493190,14462,6039,179359,16794,37480,313831
30408,41763,493190,14605,5553,179359,15803,36210,313831
29581,42564,493190,14769,4683,179359,14812,37881,313831
27557,43670,493190,13768,4472,179359,13789,39199,313831
25548,43741,493190,12772,4644,179359,12777,39097,313831
23519,42329,493190,11770,3827,179359,11749,38502,313831
21500,30168,493190,10774,2620,179359,10726,27548,313831
21256,32719,493190,10291,2813,179359,10964,29906,313831
20970,32206,493190,9799,2962,179359,11171,29244,313831
20700,34729,493190,9322,3347,179359,11378,31383,313831
20445,34236,493190,8834,3614,179359,11611,30622,313831
20641,35176,493190,8733,4183,179359,11908,30993,313831
20837,36718,493190,8643,5151,179359,12194,31568,313831
21065,34500,493190,8553,4754,179359,12512,29746,313831
21251,30974,493190,8458,3227,179359,12793,27747,313831
21198,29886,493190,8161,2880,179359,13037,27006,313831
21102,29746,493190,7870,3359,179359,13233,26387,313831
21039,26496,493190,7568,3004,179359,13471,23492,313831
20959,25746,493190,7266,2301,179359,13694,23445,313831
20191,25137,493190,6810,2146,179359,13381,22991,313831
19438,24873,493190,6359,1901,179359,13079,22973,313831
18649,24808,493190,5909,2510,179359,12740,22298,313831
17891,25581,493190,5453,1833,179359,12438,23749,313831
17207,26542,493190,5034,1998,179359,12173,24544,313831
16534,23453,493190,4616,1653,179359,11918,21801,313831
15813,25484,493190,4176,1805,179359,11638,23679,313831
15167,27048,493190,3757,2181,179359,11410,24867,313831
14526,27366,493190,3471,3163,179359,11055,24203,313831
13916,27104,493190,3185,2148,179359,10731,24957,313831
13280,25272,493190,2899,1675,179359,10382,23597,313831
12687,25426,493190,2618,1641,179359,10069,23785,313831
12766,26134,493190,2602,1694,179359,10164,24440,313831
12862,25516,493190,2597,1707,179359,10265,23809,313831
12936,24630,493190,2591,1596,179359,10344,23033,313831
13042,24804,493190,2586,1600,179359,10456,23204,313831
13206,25323,493190,2512,1620,179359,10694,23703,313831
13386,24897,493190,2448,1559,179359,10938,23338,313831
13556,23034,493190,2390,1297,179359,11166,21737,313831
13741,22613,493190,2321,1246,179359,11420,21367,313831
14075,22884,493190,2374,1318,179359,11701,21566,313831
14393,22186,493190,2422,1388,179359,11971,20798,313831
14690,21932,493190,2448,1534,179359,12242,20397,313831
15029,21294,493190,2501,1268,179359,12528,20026,313831
14960,21541,493190,2459,1294,179359,12501,20247,313831
14865,21651,493190,2422,1245,179359,12443,20406,313831
14769,22922,493190,2379,1442,179359,12390,21481,313831
14674,23421,493190,2332,1525,179359,12342,21896,313831
14277,24385,493190,2305,1846,179359,11971,22539,313831
13837,25131,493190,2258,1858,179359,11579,23272,313831
13423,26219,493190,2231,1960,179359,11192,24259,313831
13021,26203,493190,2194,1887,179359,10827,24316,313831
12777,26874,493190,2210,2520,179359,10567,24354,313831
12570,26625,493190,2236,2197,179359,10334,24428,313831
12305,27009,493190,2252,2314,179359,10053,24695,313831
12093,27152,493190,2279,2669,179359,9815,24483,313831
11765,28222,493190,2305,2877,179359,9459,25345,313831
11410,29307,493190,2326,3252,179359,9083,26055,313831
11044,30570,493190,2348,3462,179359,8696,27108,313831
11463,31270,493190,2893,4222,179359,8569,27047,313831
12348,30678,493190,3222,3965,179359,9126,26713,313831
13174,31883,493190,3535,3909,179359,9640,27973,313831
14059,35182,493190,3837,5668,179359,10223,29514,313831
14891,39614,493190,4155,7337,179359,10737,32276,313831
16047,42364,493190,4711,7812,179359,11335,34552,313831
17202,46053,493190,5257,8969,179359,11945,37084,313831
18325,51072,493190,5824,11632,179359,12501,39440,313831
19475,54686,493190,6365,13705,179359,13111,40981,313831
20996,60703,493190,6979,17337,179359,14017,43366,313831
22517,67356,493190,7599,20749,179359,14918,46607,313831
24043,71040,493190,8214,22494,179359,15829,48546,313831
25543,74165,493190,8834,23228,179359,16709,50938,313831
27515,79988,493190,9666,26229,179359,17848,53758,313831
29459,85178,493190,10472,29622,179359,18988,55556,313831
31436,89118,493190,11288,31212,179359,20148,57906,313831
33413,92378,493190,12099,33460,179359,21314,58918,313831
35427,95633,493190,12920,34709,179359,22507,60923,313831
37371,102053,493190,13741,38493,179359,23630,63560,313831
39348,113044,493190,14547,43201,179359,24801,69842,313831
41351,121835,493190,15368,48229,179359,25983,73606,313831
43969,118055,493190,16386,43207,179359,27583,74848,313831
46577,115924,493190,17424,39650,179359,29152,76274,313831
49163,119254,493190,18447,41250,179359,30715,78003,313831
51749,120597,493190,19486,42579,179359,32263,78018,313831
54229,121036,493190,20530,41684,179359,33699,79351,313831
56667,123464,493190,21563,43886,179359,35103,79579,313831
59152,127157,493190,22591,47085,179359,36561,80072,313831
61611,129239,493190,23635,47915,179359,37976,81325,313831
64346,136073,493190,24690,52585,179359,39656,83489,313831
67038,134767,493190,25718,51819,179359,41320,82947,313831
69788,133924,493190,26767,48720,179359,43021,85203,313831
72480,137223,493190,27801,50807,179359,44679,86415,313831
71648,129692,493190,28092,48861,179359,43556,80830,313831
70816,126128,493190,28389,48076,179359,42427,78052,313831
69968,135924,493190,28680,47989,179359,41288,87934,313831
69104,148071,493190,28967,54138,179359,40138,93933,313831
68368,152847,493190,29364,58582,179359,39004,94265,313831
67605,156576,493190,29756,63286,179359,37848,93290,313831
66826,144171,493190,30164,58772,179359,36661,85399,313831
66089,128530,493190,30551,51770,179359,35538,76760,313831
64229,120313,493190,30509,48817,179359,33720,71496,313831
62395,111907,493190,30466,43923,179359,31929,67984,313831
60556,100003,493190,30429,36934,179359,30127,63069,313831
58707,93619,493190,30382,31964,179359,28325,61654,313831
56683,85154,493190,29306,27822,179359,27377,57331,313831
54701,85891,493190,28230,28958,179359,26471,56933,313831
52719,81820,493190,27149,26393,179359,25570,55427,313831
50726,79872,493190,26078,23812,179359,24648,56061,313831
49179,73472,493190,25024,20484,179359,24155,52988,313831
47647,72441,493190,23980,19400,179359,23667,53041,313831
46163,71751,493190,22946,19230,179359,23217,52521,313831
44600,71141,493190,21897,18305,179359,22703,52836,313831
42862,72019,493190,20906,19863,179359,21955,52157,313831
41150,71636,493190,19936,19804,179359,21214,51832,313831
39406,69672,493190,18945,18099,179359,20461,51572,313831
37658,66399,493190,17976,16328,179359,19682,50070,313831
37605,68764,493190,17864,18443,179359,19740,50321,313831
37552,67553,493190,17753,18159,179359,19799,49393,313831
37483,71173,493190,17621,19691,179359,19862,51482,313831
37424,69425,493190,17515,18483,179359,19910,50942,313831
37705,69363,493190,17652,20471,179359,20053,48893,313831
37997,78516,493190,17795,27077,179359,20201,51439,313831
38283,86709,493190,17954,32024,179359,20329,54685,313831
38617,88665,493190,18103,30966,179359,20514,57700,313831
38633,89400,493190,17917,29246,179359,20715,60154,313831
38665,82045,493190,17742,25258,179359,20922,56787,313831
38686,81688,493190,17562,24180,179359,21123,57508,313831
38712,86970,493190,17377,28441,179359,21335,58528,313831
38484,83836,493190,17001,28177,179359,21484,55659,313831
38251,88141,493190,16624,31498,179359,21627,56643,313831
37992,94506,493190,16227,32892,179359,21765,61614,313831
37753,92628,493190,15851,29903,179359,21902,62725,313831
37250,86689,493190,15135,24542,179359,22114,62147,313831
36725,86370,493190,14425,22537,179359,22300,63832,313831
36253,94159,493190,13710,24640,179359,22544,69519,313831
35798,100341,493190,13005,24950,179359,22793,75391,313831
35628,93065,493190,12538,22124,179359,23090,70941,313831
35501,92178,493190,12067,21311,179359,23434,70867,313831
35384,93099,493190,11606,19800,179359,23778,73299,313831
