,PHOT,WTOF,WTON,HE Bistrica 1,HE Bistrica 2,HE Borsh,HE Kerpice,HE Dukagjin,HE Arras,HE Homesh,HE Orenje,HE Funares,HE Selce,HE Orgjos i Ri,HE Tucep,HE Lenia,HE Bogova,HE Leskovik,HE Smokthina,HE Lozhan,HE Treske 2,HE Velcan,HE Tervol,HROR
2010-09-03 15:00:00+00:00,0,0,0,1,1,1,1,0.024760164,0.085520062,1,0.159748359,0.539511087,0.004582936,0.00147494,0.157679591,1,1,1,1,1,1,0.052218991,0.402517142,0.681304314
2010-09-03 16:00:00+00:00,0,0,0,1,1,1,1,0.024697946,0.089700712,1,0.169658753,0.572981025,0.00456674,0.001489183,0.165312285,1,1,1,1,1,1,0.055465715,0.427674463,0.68664507
2010-09-03 17:00:00+00:00,0,0,0,1,1,1,1,0.024635728,0.093881362,1,0.179569148,0.606450964,0.004550543,0.001503425,0.172944978,1,1,1,1,1,1,0.058712439,0.452831785,0.691985826
2010-09-03 18:00:00+00:00,0,0,0,1,1,1,1,0.02457351,0.098062012,1,0.189479542,0.639920903,0.004534346,0.001517667,0.180577672,1,1,1,1,1,1,0.061959163,0.477989106,0.697326581
2010-09-03 19:00:00+00:00,0,0,0,1,1,1,1,0.024511292,0.102242662,1,0.199389937,0.673390842,0.00451815,0.00153191,0.188210365,1,1,1,1,1,1,0.065205887,0.503146427,0.702667337
2010-09-03 20:00:00+00:00,0,0,0,1,1,1,1,0.024449074,0.106423311,1,0.209300332,0.70686078,0.004501953,0.001546152,0.195843059,1,1,1,1,1,1,0.068452611,0.528303749,0.708008093
2010-09-03 21:00:00+00:00,0,0,0,1,1,1,1,0.024386856,0.110603961,1,0.219210726,0.740330719,0.004485756,0.001560394,0.203475752,1,1,1,1,1,1,0.071699336,0.55346107,0.713348849
2010-09-03 22:00:00+00:00,0,0,0,1,1,1,1,0.024324638,0.114784611,1,0.229121121,0.773800658,0.00446956,0.001574637,0.211108446,1,1,1,1,1,1,0.07494606,0.578618392,0.718689605
2010-09-03 23:00:00+00:00,0,0,0,1,1,1,1,0.02426242,0.118965261,1,0.239031516,0.807270596,0.004453363,0.001588879,0.218741139,1,1,1,1,1,1,0.078192784,0.603775713,0.724030361
2010-09-04 00:00:00+00:00,0,0,0,1,1,1,1,0.024188829,0.119125987,1,0.236184726,0.797656259,0.00444229,0.0016713,0.21915851,1,1,1,1,1,1,0.07716641,0.601257514,0.72336273
2010-09-04 01:00:00+00:00,0,0,0,1,1,1,1,0.024115238,0.119286712,1,0.233337936,0.788041922,0.004431217,0.00175372,0.219575881,1,1,1,1,1,1,0.076140035,0.598739315,0.7226951
2010-09-04 02:00:00+00:00,0,0,0,1,1,1,1,0.024041647,0.119447438,1,0.230491147,0.778427585,0.004420144,0.00183614,0.219993252,1,1,1,1,1,1,0.075113661,0.596221116,0.722027469
2010-09-04 03:00:00+00:00,0,0,0,1,1,1,1,0.023968056,0.119608164,1,0.227644357,0.768813248,0.004409071,0.001918561,0.220410623,1,1,1,1,1,1,0.074087286,0.593702918,0.721359838
2010-09-04 04:00:00+00:00,0,0,0,1,1,1,1,0.023894465,0.119768889,1,0.224797567,0.759198911,0.004397998,0.002000981,0.220827994,1,1,1,1,1,1,0.073060912,0.591184719,0.720692208
2010-09-04 05:00:00+00:00,0,0,0,1,1,1,1,0.023820874,0.119929615,1,0.221950778,0.749584574,0.004386925,0.002083402,0.221245365,1,1,1,1,1,1,0.072034537,0.58866652,0.720024577
2010-09-04 06:00:00+00:00,0,0,0,1,1,1,1,0.023747283,0.120090341,1,0.219103988,0.739970236,0.004375853,0.002165822,0.221662736,1,1,1,1,1,1,0.071008163,0.586148321,0.719356946
2010-09-04 07:00:00+00:00,0,0,0,1,1,1,1,0.023673692,0.120251066,1,0.216257198,0.730355899,0.00436478,0.002248242,0.222080107,1,1,1,1,1,1,0.069981788,0.583630122,0.718689315
2010-09-04 08:00:00+00:00,0,0,0,1,1,1,1,0.023600101,0.120411792,1,0.213410409,0.720741562,0.004353707,0.002330663,0.222497478,1,1,1,1,1,1,0.068955414,0.581111923,0.718021685
2010-09-04 09:00:00+00:00,0,0,0,1,1,1,1,0.02352651,0.120572518,1,0.210563619,0.711127225,0.004342634,0.002413083,0.222914849,1,1,1,1,1,1,0.067929039,0.578593724,0.717354054
2010-09-04 10:00:00+00:00,0,0,0,1,1,1,1,0.023452919,0.120733243,1,0.207716829,0.701512888,0.004331561,0.002495504,0.22333222,1,1,1,1,1,1,0.066902665,0.576075526,0.716686423
2010-09-04 11:00:00+00:00,0,0,0,1,1,1,1,0.023379328,0.120893969,1,0.20487004,0.691898551,0.004320488,0.002577924,0.223749591,1,1,1,1,1,1,0.06587629,0.573557327,0.716018793
2010-09-04 12:00:00+00:00,0,0,0,1,1,1,1,0.023305737,0.121054695,1,0.20202325,0.682284213,0.004309415,0.002660345,0.224166962,1,1,1,1,1,1,0.064849916,0.571039128,0.715351162
2010-09-04 13:00:00+00:00,0,0,0,1,1,1,1,0.023232146,0.121215421,1,0.19917646,0.672669876,0.004298342,0.002742765,0.224584333,1,1,1,1,1,1,0.063823542,0.568520929,0.714683531
2010-09-04 14:00:00+00:00,0,0,0,1,1,1,1,0.023158555,0.121376146,1,0.196329671,0.663055539,0.004287269,0.002825185,0.225001704,1,1,1,1,1,1,0.062797167,0.56600273,0.714015901
2010-09-04 15:00:00+00:00,0,0,0,1,1,1,1,0.023084964,0.121536872,1,0.193482881,0.653441202,0.004276196,0.002907606,0.225419075,1,1,1,1,1,1,0.061770793,0.563484531,0.71334827
2010-09-04 16:00:00+00:00,0,0,0,1,1,1,1,0.023011373,0.121697598,1,0.190636092,0.643826865,0.004265124,0.002990026,0.225836446,1,1,1,1,1,1,0.060744418,0.560966332,0.712680639
2010-09-04 17:00:00+00:00,0,0,0,1,1,1,1,0.022937782,0.121858323,1,0.187789302,0.634212528,0.004254051,0.003072447,0.226253817,1,1,1,1,1,1,0.059718044,0.558448134,0.712013009
2010-09-04 18:00:00+00:00,0,0,0,1,1,1,1,0.022864191,0.122019049,1,0.184942512,0.624598191,0.004242978,0.003154867,0.226671188,1,1,1,1,1,1,0.058691669,0.555929935,0.711345378
2010-09-04 19:00:00+00:00,0,0,0,1,1,1,1,0.0227906,0.122179775,1,0.182095723,0.614983853,0.004231905,0.003237287,0.227088559,1,1,1,1,1,1,0.057665295,0.553411736,0.710677747
2010-09-04 20:00:00+00:00,0,0,0,1,1,1,1,0.022717009,0.1223405,1,0.179248933,0.605369516,0.004220832,0.003319708,0.22750593,1,1,1,1,1,1,0.05663892,0.550893537,0.710010117
2010-09-04 21:00:00+00:00,0,0,0,1,1,1,1,0.022643418,0.122501226,1,0.176402143,0.595755179,0.004209759,0.003402128,0.227923301,1,1,1,1,1,1,0.055612546,0.548375338,0.709342486
2010-09-04 22:00:00+00:00,0,0,0,1,1,1,1,0.022569827,0.122661952,1,0.173555354,0.586140842,0.004198686,0.003484549,0.228340673,1,1,1,1,1,1,0.054586171,0.545857139,0.708674855
2010-09-04 23:00:00+00:00,0,0,0,1,1,1,1,0.022496236,0.122822677,1,0.170708564,0.576526505,0.004187613,0.003566969,0.228758044,1,1,1,1,1,1,0.053559797,0.543338941,0.708007225
2010-09-05 00:00:00+00:00,0,0,0,1,1,1,1,0.02243268,0.121969065,1,0.16747022,0.565589788,0.004181836,0.00356591,0.227076226,1,1,1,1,1,1,0.052504083,0.534873841,0.706278996
2010-09-05 01:00:00+00:00,0,0,0,1,1,1,1,0.022369124,0.121115452,1,0.164231876,0.554653072,0.004176059,0.003564851,0.225394408,1,1,1,1,1,1,0.05144837,0.526408742,0.704550767
2010-09-05 02:00:00+00:00,0,0,0,1,1,1,1,0.022305568,0.12026184,1,0.160993532,0.543716355,0.004170282,0.003563792,0.22371259,1,1,1,1,1,1,0.050392657,0.517943642,0.702822539
2010-09-05 03:00:00+00:00,0,0,0,1,1,1,1,0.022242012,0.119408227,1,0.157755188,0.532779639,0.004164505,0.003562733,0.222030772,1,1,1,1,1,1,0.049336943,0.509478543,0.70109431
2010-09-05 04:00:00+00:00,0,0,0,1,1,1,1,0.022178456,0.118554615,1,0.154516844,0.521842922,0.004158728,0.003561674,0.220348954,1,1,1,0.982758144,1,1,0.04828123,0.501013443,0.697165056
2010-09-05 05:00:00+00:00,0,0,0,1,1,1,1,0.0221149,0.117701002,1,0.1512785,0.510906206,0.00415295,0.003560615,0.218667136,1,1,1,0.955612546,1,1,0.047225516,0.492548344,0.691971531
2010-09-05 06:00:00+00:00,0,0,0,1,1,1,1,0.022051345,0.116847389,1,0.148040156,0.499969489,0.004147173,0.003559555,0.216985318,1,1,1,0.928466947,1,1,0.046169803,0.484083244,0.686778005
2010-09-05 07:00:00+00:00,0,0,0,1,1,1,1,0.021987789,0.115993777,1,0.144801812,0.489032772,0.004141396,0.003558496,0.2153035,1,1,1,0.901321349,1,1,0.04511409,0.475618145,0.681584479
2010-09-05 08:00:00+00:00,0,0,0,1,1,1,1,0.021924233,0.115140164,1,0.141563468,0.478096056,0.004135619,0.003557437,0.213621682,1,1,1,0.87417575,1,1,0.044058376,0.467153045,0.676390953
2010-09-05 09:00:00+00:00,0,0,0,1,1,1,1,0.021860677,0.114286552,1,0.138325123,0.467159339,0.004129842,0.003556378,0.211939864,1,1,1,0.847030152,1,1,0.043002663,0.458687946,0.671197427
2010-09-05 10:00:00+00:00,0,0,0,1,1,1,1,0.021797121,0.113432939,1,0.135086779,0.456222623,0.004124065,0.003555319,0.210258046,1,1,1,0.819884554,1,1,0.041946949,0.450222846,0.666003902
2010-09-05 11:00:00+00:00,0,0,0,1,1,1,1,0.021733565,0.112579327,1,0.131848435,0.445285906,0.004118287,0.00355426,0.208576228,1,1,1,0.792738955,1,1,0.040891236,0.441757747,0.660810376
2010-09-05 12:00:00+00:00,0,0,0,1,1,1,1,0.021670009,0.111725714,1,0.128610091,0.43434919,0.00411251,0.003553201,0.20689441,1,1,1,0.765593357,1,1,0.039835522,0.433292647,0.65561685
2010-09-05 13:00:00+00:00,0,0,0,1,1,1,1,0.021606453,0.110872101,1,0.125371747,0.423412473,0.004106733,0.003552142,0.205212592,1,1,1,0.738447758,1,1,0.038779809,0.424827548,0.650423324
2010-09-05 14:00:00+00:00,0,0,0,1,1,1,1,0.021542897,0.110018489,1,0.122133403,0.412475757,0.004100956,0.003551083,0.203530774,1,1,1,0.71130216,1,1,0.037724096,0.416362448,0.645229799
2010-09-05 15:00:00+00:00,0,0,0,1,1,1,1,0.021479341,0.109164876,1,0.118895059,0.40153904,0.004095179,0.003550024,0.201848956,1,1,1,0.684156561,1,1,0.036668382,0.407897349,0.640036273
2010-09-05 16:00:00+00:00,0,0,0,1,1,1,1,0.021415785,0.108311264,1,0.115656715,0.390602324,0.004089402,0.003548965,0.200167138,1,1,1,0.657010963,1,1,0.035612669,0.399432249,0.634842747
2010-09-05 17:00:00+00:00,0,0,0,1,1,1,1,0.021352229,0.107457651,1,0.112418371,0.379665607,0.004083625,0.003547906,0.198485321,1,1,1,0.629865365,1,1,0.034556955,0.39096715,0.629649221
2010-09-05 18:00:00+00:00,0,0,0,1,1,1,1,0.021288673,0.106604039,1,0.109180027,0.36872889,0.004077847,0.003546847,0.196803503,1,1,1,0.602719766,1,1,0.033501242,0.38250205,0.624455695
2010-09-05 19:00:00+00:00,0,0,0,1,1,1,1,0.021225117,0.105750426,1,0.105941683,0.357792174,0.00407207,0.003545787,0.195121685,1,1,1,0.575574168,1,0.997822639,0.032445529,0.374036951,0.619254449
2010-09-05 20:00:00+00:00,0,0,0,1,1,1,1,0.021161561,0.104896814,1,0.102703339,0.346855457,0.004066293,0.003544728,0.193439867,1,1,1,0.548428569,1,0.959702983,0.031389815,0.365571851,0.613925751
2010-09-05 21:00:00+00:00,0,0,0,1,1,1,1,0.021098005,0.104043201,0.990129898,0.099464995,0.335918741,0.004060516,0.003543669,0.191758049,1,1,1,0.521282971,1,0.921583327,0.030334102,0.357106752,0.608551553
2010-09-05 22:00:00+00:00,0,0,0,1,1,1,1,0.02103445,0.103189588,0.965236486,0.096226651,0.324982024,0.004054739,0.00354261,0.190076231,1,1,1,0.494137372,1,0.883463671,0.029278388,0.348641653,0.603108102
2010-09-05 23:00:00+00:00,0,0,0,1,1,1,1,0.020970894,0.102335976,0.940343073,0.092988307,0.314045308,0.004048962,0.003541551,0.188394413,1,1,1,0.466991774,1,0.845344016,0.028222675,0.340176553,0.59766465
2010-09-06 00:00:00+00:00,0,0,0,1,1,1,1,0.020928868,0.101506077,0.926357237,0.091324675,0.308426796,0.004046039,0.003522973,0.186973151,1,1,1,0.458726651,1,0.825515307,0.027754674,0.334132755,0.595291955
2010-09-06 01:00:00+00:00,0,0,0,1,1,1,1,0.020886842,0.100676179,0.912371401,0.089661042,0.302808284,0.004043116,0.003504395,0.18555189,1,1,1,0.450461528,1,0.805686599,0.027286672,0.328088958,0.592919259
2010-09-06 02:00:00+00:00,0,0,0,1,1,1,1,0.020844816,0.09984628,0.898385565,0.08799741,0.297189773,0.004040193,0.003485817,0.184130629,1,1,1,0.442196405,1,0.785857891,0.026818671,0.32204516,0.590546564
2010-09-06 03:00:00+00:00,0,0,0,1,1,1,1,0.02080279,0.099016381,0.884399729,0.086333778,0.291571261,0.00403727,0.003467239,0.182709367,1,1,1,0.433931281,1,0.766029183,0.02635067,0.316001362,0.588173869
2010-09-06 04:00:00+00:00,0,0,0,1,1,1,1,0.020760764,0.098186483,0.870413893,0.084670146,0.28595275,0.004034347,0.003448661,0.181288106,1,0.984383855,1,0.425666158,1,0.746200474,0.025882669,0.309957564,0.585247425
2010-09-06 05:00:00+00:00,0,0,0,1,1,1,1,0.020718738,0.097356584,0.856428057,0.083006514,0.280334238,0.004031424,0.003430083,0.179866845,1,0.966235808,1,0.417401035,1,0.726371766,0.025414667,0.303913767,0.5822312
2010-09-06 06:00:00+00:00,0,0,0,1,1,1,1,0.020676712,0.096526686,0.842442221,0.081342881,0.274715726,0.004028501,0.003411505,0.178445583,1,0.94808776,1,0.409135912,1,0.706543058,0.024946666,0.297869969,0.579214975
2010-09-06 07:00:00+00:00,0,0,0,1,1,1,1,0.020634686,0.095696787,0.828456385,0.079679249,0.269097215,0.004025578,0.003392927,0.177024322,1,0.929939713,1,0.400870789,1,0.68671435,0.024478665,0.291826171,0.57619875
2010-09-06 08:00:00+00:00,0,0,0,1,1,1,1,0.02059266,0.094866888,0.814470549,0.078015617,0.263478703,0.004022655,0.003374349,0.17560306,1,0.911791665,1,0.392605666,1,0.666885641,0.024010664,0.285782374,0.573182525
2010-09-06 09:00:00+00:00,0,0,0,1,1,1,1,0.020550634,0.09403699,0.800484713,0.076351985,0.257860191,0.004019732,0.003355771,0.174181799,1,0.893643618,1,0.384340543,1,0.647056933,0.023542662,0.279738576,0.5701663
2010-09-06 10:00:00+00:00,0,0,0,0.987029605,1,1,1,0.020508608,0.093207091,0.786498877,0.074688353,0.25224168,0.004016809,0.003337193,0.172760538,1,0.87549557,1,0.37607542,1,0.627228225,0.023074661,0.273694778,0.563010705
2010-09-06 11:00:00+00:00,0,0,0,0.961973374,1,1,1,0.020466582,0.092377192,0.772513041,0.073024721,0.246623168,0.004013886,0.003318615,0.171339276,1,0.857347523,1,0.367810296,1,0.607399517,0.02260666,0.26765098,0.551998037
2010-09-06 12:00:00+00:00,0,0,0,0.936917142,1,1,1,0.020424556,0.091547294,0.758527205,0.071361088,0.241004657,0.004010963,0.003300038,0.169918015,1,0.839199475,1,0.359545173,1,0.587570808,0.022138659,0.261607183,0.540985369
2010-09-06 13:00:00+00:00,0,0,0,0.911860911,1,1,1,0.02038253,0.090717395,0.744541369,0.069697456,0.235386145,0.00400804,0.00328146,0.168496754,1,0.821051428,1,0.35128005,1,0.5677421,0.021670657,0.255563385,0.529972702
2010-09-06 14:00:00+00:00,0,0,0,0.88680468,1,1,1,0.020340504,0.089887497,0.730555533,0.068033824,0.229767633,0.004005117,0.003262882,0.167075492,1,0.80290338,1,0.343014927,1,0.547913392,0.021202656,0.249519587,0.518960034
2010-09-06 15:00:00+00:00,0,0,0,0.861748448,1,1,1,0.020298478,0.089057598,0.716569697,0.066370192,0.224149122,0.004002194,0.003244304,0.165654231,1,0.784755332,1,0.334749804,1,0.528084684,0.020734655,0.24347579,0.507947366
2010-09-06 16:00:00+00:00,0,0,0,0.836692217,1,1,1,0.020256452,0.088227699,0.702583861,0.06470656,0.21853061,0.003999271,0.003225726,0.164232969,1,0.766607285,1,0.326484681,1,0.508255975,0.020266654,0.237431992,0.496934699
2010-09-06 17:00:00+00:00,0,0,0,0.811635986,1,1,1,0.020214426,0.087397801,0.688598026,0.063042927,0.212912098,0.003996348,0.003207148,0.162811708,1,0.748459237,1,0.318219558,1,0.488427267,0.019798653,0.231388194,0.485922031
2010-09-06 18:00:00+00:00,0,0,0,0.786579754,1,1,1,0.0201724,0.086567902,0.67461219,0.061379295,0.207293587,0.003993425,0.00318857,0.161390447,1,0.73031119,1,0.309954435,1,0.468598559,0.019330651,0.225344396,0.474909363
2010-09-06 19:00:00+00:00,0,0,0,0.761523523,1,1,1,0.020130374,0.085738004,0.660626354,0.059715663,0.201675075,0.003990502,0.003169992,0.159969185,1,0.712163142,1,0.301689312,1,0.448769851,0.01886265,0.219300599,0.463896696
2010-09-06 20:00:00+00:00,0,0,0,0.736467292,1,1,1,0.020088348,0.084908105,0.646640518,0.058052031,0.196056564,0.003987579,0.003151414,0.158547924,1,0.694015095,1,0.293424188,1,0.428941142,0.018394649,0.213256801,0.452884028
2010-09-06 21:00:00+00:00,0,0,0,0.71141106,1,1,1,0.020046322,0.084078206,0.632654682,0.056388399,0.190438052,0.003984657,0.003132836,0.157126663,1,0.675867047,1,0.285159065,1,0.409112434,0.017926648,0.207213003,0.44187136
2010-09-06 22:00:00+00:00,0,0,0,0.686354829,1,1,1,0.020004296,0.083248308,0.618668846,0.054724766,0.18481954,0.003981734,0.003114258,0.155705401,1,0.657719,1,0.276893942,1,0.389283726,0.017458646,0.201169206,0.430858693
2010-09-06 23:00:00+00:00,0,0,0,0.661298598,1,1,1,0.01996227,0.082418409,0.60468301,0.053061134,0.179201029,0.003978811,0.00309568,0.15428414,1,0.639570952,1,0.268628819,1,0.369455018,0.016990645,0.195125408,0.419846025
2010-09-07 00:00:00+00:00,0,0,0,0.650603208,1,1,1,0.019946457,0.081593554,0.597466671,0.052293767,0.176609434,0.003977143,0.003074057,0.152671746,1,0.632506233,1,0.265907221,1,0.363300121,0.016786367,0.191798118,0.415099123
2010-09-07 01:00:00+00:00,0,0,0,0.639907818,1,1,1,0.019930644,0.080768698,0.590250333,0.0515264,0.174017839,0.003975475,0.003052434,0.151059351,1,0.625441515,1,0.263185624,1,0.357145225,0.016582089,0.188470828,0.410352222
2010-09-07 02:00:00+00:00,0,0,0,0.629212429,1,1,1,0.019914831,0.079943843,0.583033994,0.050759033,0.171426245,0.003973807,0.003030811,0.149446957,1,0.618376796,1,0.260464026,1,0.350990329,0.01637781,0.185143537,0.40560532
2010-09-07 03:00:00+00:00,0,0,0,0.618517039,1,1,1,0.019899018,0.079118988,0.575817656,0.049991666,0.16883465,0.003972139,0.003009189,0.147834563,1,0.611312077,1,0.257742429,1,0.344835432,0.016173532,0.181816247,0.400858418
2010-09-07 04:00:00+00:00,0,0,0,0.607821649,1,1,1,0.019883205,0.078294132,0.568601318,0.049224299,0.166243055,0.003970472,0.002987566,0.146222168,1,0.604247358,1,0.255020831,1,0.338680536,0.015969254,0.178488957,0.396111516
2010-09-07 05:00:00+00:00,0,0,0,0.59712626,1,1,1,0.019867392,0.077469277,0.561384979,0.048456932,0.163651461,0.003968804,0.002965943,0.144609774,1,0.59718264,1,0.252299233,1,0.332525639,0.015764976,0.175161667,0.391364615
2010-09-07 06:00:00+00:00,0,0,0,0.58643087,1,1,1,0.019851579,0.076644421,0.554168641,0.047689565,0.161059866,0.003967136,0.00294432,0.14299738,1,0.590117921,1,0.249577636,1,0.326370743,0.015560698,0.171834377,0.386617713
2010-09-07 07:00:00+00:00,0,0,0,0.575735481,1,1,1,0.019835766,0.075819566,0.546952303,0.046922198,0.158468271,0.003965468,0.002922697,0.141384986,1,0.583053202,1,0.246856038,1,0.320215847,0.015356419,0.168507087,0.381870811
2010-09-07 08:00:00+00:00,0,0,0,0.565040091,1,1,1,0.019819954,0.074994711,0.539735964,0.046154831,0.155876677,0.0039638,0.002901075,0.139772591,1,0.575988483,1,0.244134441,1,0.31406095,0.015152141,0.165179796,0.37712391
2010-09-07 09:00:00+00:00,0,0,0,0.554344701,1,1,1,0.019804141,0.074169855,0.532519626,0.045387464,0.153285082,0.003962133,0.002879452,0.138160197,1,0.568923765,1,0.241412843,1,0.307906054,0.014947863,0.161852506,0.372377008
2010-09-07 10:00:00+00:00,0,0,0,0.543649312,1,1,1,0.019788328,0.073345,0.525303288,0.044620097,0.150693487,0.003960465,0.002857829,0.136547803,1,0.561859046,1,0.238691245,1,0.301751158,0.014743585,0.158525216,0.367630106
2010-09-07 11:00:00+00:00,0,0,0,0.532953922,1,1,1,0.019772515,0.072520145,0.518086949,0.04385273,0.148101892,0.003958797,0.002836206,0.134935409,1,0.554794327,1,0.235969648,1,0.295596261,0.014539307,0.155197926,0.362883204
2010-09-07 12:00:00+00:00,0,0,0,0.522258532,1,1,1,0.019756702,0.071695289,0.510870611,0.043085363,0.145510298,0.003957129,0.002814583,0.133323014,1,0.547729609,1,0.23324805,1,0.289441365,0.014335029,0.151870636,0.358136303
2010-09-07 13:00:00+00:00,0,0,0,0.511563143,1,1,1,0.019740889,0.070870434,0.503654272,0.042317996,0.142918703,0.003955461,0.002792961,0.13171062,1,0.54066489,1,0.230526452,1,0.283286468,0.01413075,0.148543346,0.353389401
2010-09-07 14:00:00+00:00,0,0,0,0.500867753,1,1,1,0.019725076,0.070045579,0.496437934,0.041550629,0.140327108,0.003953793,0.002771338,0.130098226,1,0.533600171,1,0.227804855,1,0.277131572,0.013926472,0.145216056,0.348642499
2010-09-07 15:00:00+00:00,0,0,0,0.490172363,1,1,1,0.019709263,0.069220723,0.489221596,0.040783262,0.137735514,0.003952126,0.002749715,0.128485832,1,0.526535452,1,0.225083257,1,0.270976676,0.013722194,0.141888765,0.343895597
2010-09-07 16:00:00+00:00,0,0,0,0.479476974,1,1,1,0.01969345,0.068395868,0.482005257,0.040015895,0.135143919,0.003950458,0.002728092,0.126873437,1,0.519470734,1,0.22236166,1,0.264821779,0.013517916,0.138561475,0.339148696
2010-09-07 17:00:00+00:00,0,0,0,0.468781584,1,1,1,0.019677637,0.067571012,0.474788919,0.039248528,0.132552324,0.00394879,0.002706469,0.125261043,1,0.512406015,1,0.219640062,1,0.258666883,0.013313638,0.135234185,0.334401794
2010-09-07 18:00:00+00:00,0,0,0,0.458086195,1,1,1,0.019661824,0.066746157,0.467572581,0.038481161,0.12996073,0.003947122,0.002684847,0.123648649,1,0.505341296,1,0.216918464,1,0.252511987,0.013109359,0.131906895,0.329654892
2010-09-07 19:00:00+00:00,0,0,0,0.447390805,1,1,1,0.019646011,0.065921302,0.460356242,0.037713794,0.127369135,0.003945454,0.002663224,0.122036254,1,0.498276577,1,0.214196867,1,0.24635709,0.012905081,0.128579605,0.324907991
2010-09-07 20:00:00+00:00,0,0,0,0.436695415,1,1,1,0.019630198,0.065096446,0.453139904,0.036946427,0.12477754,0.003943787,0.002641601,0.12042386,1,0.491211859,1,0.211475269,1,0.240202194,0.012700803,0.125252315,0.320161089
2010-09-07 21:00:00+00:00,0,0,0,0.426000026,1,1,1,0.019614385,0.064271591,0.445923566,0.036179061,0.122185946,0.003942119,0.002619978,0.118811466,1,0.48414714,1,0.208753672,1,0.234047297,0.012496525,0.121925024,0.315414187
2010-09-07 22:00:00+00:00,0,0,0,0.415304636,1,1,1,0.019598572,0.063446736,0.438707227,0.035411694,0.119594351,0.003940451,0.002598355,0.117199072,1,0.477082421,1,0.206032074,1,0.227892401,0.012292247,0.118597734,0.310667285
2010-09-07 23:00:00+00:00,0,0,0,0.404609246,1,1,1,0.019582759,0.06262188,0.431490889,0.034644327,0.117002756,0.003938783,0.002576733,0.115586677,1,0.470017702,1,0.203310476,1,0.221737505,0.012087968,0.115270444,0.305920384
2010-09-08 00:00:00+00:00,0,0,0,0.399454676,1,1,1,0.022949641,0.061796918,0.427350898,0.034262417,0.115712952,0.0047024,0.002556268,0.11385638,1,0.466497818,1,0.20191586,1,0.218969146,0.011984097,0.113543982,0.303596969
2010-09-08 01:00:00+00:00,0,0,0,0.394300106,1,1,1,0.026316522,0.060971956,0.423210907,0.033880508,0.114423147,0.005466016,0.002535804,0.112126082,1,0.462977935,1,0.200521244,1,0.216200786,0.011880226,0.11181752,0.301273554
2010-09-08 02:00:00+00:00,0,0,0,0.389145536,1,1,1,0.029683404,0.060146994,0.419070916,0.033498599,0.113133342,0.006229632,0.002515339,0.110395784,1,0.459458051,1,0.199126628,1,0.213432427,0.011776355,0.110091058,0.29895014
2010-09-08 03:00:00+00:00,0,0,0,0.383990966,1,1,1,0.033050286,0.059322033,0.414930924,0.03311669,0.111843538,0.006993249,0.002494875,0.108665487,1,0.455938167,1,0.197732012,1,0.210664068,0.011672485,0.108364596,0.296626725
2010-09-08 04:00:00+00:00,0,0,0,0.378836396,1,1,1,0.036417167,0.058497071,0.410790933,0.032734781,0.110553733,0.007756865,0.00247441,0.106935189,1,0.452418283,1,0.196337396,1,0.207895709,0.011568614,0.106638134,0.29430331
2010-09-08 05:00:00+00:00,0,0,0,0.373681826,1,1,1,0.039784049,0.057672109,0.406650942,0.032352872,0.109263929,0.008520481,0.002453946,0.105204891,1,0.448898399,1,0.19494278,1,0.20512735,0.011464743,0.104911672,0.291979896
2010-09-08 06:00:00+00:00,0,0,0,0.368527256,1,1,1,0.043150931,0.056847147,0.402510951,0.031970963,0.107974124,0.009284098,0.002433482,0.103474593,1,0.445378515,1,0.193548164,1,0.202358991,0.011360872,0.10318521,0.289656481
2010-09-08 07:00:00+00:00,0,0,0,0.363372686,1,1,1,0.046517812,0.056022185,0.39837096,0.031589054,0.106684319,0.010047714,0.002413017,0.101744296,1,0.441858631,1,0.192153547,1,0.199590631,0.011257001,0.101458748,0.287333066
2010-09-08 08:00:00+00:00,0,0,0,0.358218116,1,1,1,0.049884694,0.055197223,0.394230969,0.031207145,0.105394515,0.01081133,0.002392553,0.100013998,1,0.438338747,1,0.190758931,1,0.196822272,0.01115313,0.099732286,0.285009652
2010-09-08 09:00:00+00:00,0,0,0,0.353063546,1,1,1,0.053251576,0.054372261,0.390090978,0.030825236,0.10410471,0.011574947,0.002372088,0.0982837,1,0.434818863,1,0.189364315,1,0.194053913,0.011049259,0.098005824,0.282686237
2010-09-08 10:00:00+00:00,0,0,0,0.347908975,1,1,1,0.056618457,0.053547299,0.385950987,0.030443327,0.102814906,0.012338563,0.002351624,0.096553402,1,0.43129898,1,0.187969699,1,0.191285554,0.010945388,0.096279362,0.280362823
2010-09-08 11:00:00+00:00,0,0,0,0.342754405,1,1,1,0.059985339,0.052722337,0.381810996,0.030061418,0.101525101,0.013102179,0.002331159,0.094823105,1,0.427779096,1,0.186575083,1,0.188517195,0.010841517,0.0945529,0.278039408
2010-09-08 12:00:00+00:00,0,0,0,0.337599835,1,1,1,0.063352221,0.051897375,0.377671005,0.029679509,0.100235296,0.013865796,0.002310695,0.093092807,1,0.424259212,1,0.185180467,1,0.185748836,0.010737646,0.092826438,0.275715993
2010-09-08 13:00:00+00:00,0,0,0,0.332445265,1,1,1,0.066719102,0.051072414,0.373531014,0.0292976,0.098945492,0.014629412,0.00229023,0.091362509,1,0.420739328,1,0.183785851,1,0.182980476,0.010633775,0.091099976,0.273392579
