,PL_P2HT_OTH,PL_STUR_BIO_CHP,PL_ICEN_GAS_CHP
2016-09-28 09:00:00,5618.104619823633,3164.1256890787977,461.75611256745134
2016-09-28 10:00:00,5378.780886909077,3029.338172191127,442.0859205660739
2016-09-28 11:00:00,4986.578113905291,2808.448930468857,409.85048885813103
2016-09-28 12:00:00,4861.713557602044,2738.12500861442,399.58777998784717
2016-09-28 13:00:00,4813.688728254642,2711.077346362714,395.64058426850727
2016-09-28 14:00:00,5053.812874991654,2846.3156576212464,415.37656286520695
2016-09-28 15:00:00,5479.633028538623,3086.1382629197105,450.3750315766878
2016-09-28 16:00:00,5730.5627618788,3227.462298184877,470.99912921023906
2016-09-28 17:00:00,6115.561810480476,3444.2943905693905,502.64248156028094
2016-09-28 18:00:00,6144.376708088918,3460.522987920415,505.01079899188494
2016-09-28 19:00:00,5623.707516580829,3167.2812496748297,462.21661873470765
2016-09-28 20:00:00,4134.937806811353,2328.8037198719285,339.8535514351693
2016-09-28 21:00:00,2645.767890130648,1490.1007928835966,217.45759083796983
2016-09-28 22:00:00,2161.9177344555683,1217.5955956976536,177.68959396561988
2016-09-28 23:00:00,2296.3872566282953,1293.3290500024323,188.74174197977177
2016-09-29 00:00:00,2360.4203624248316,1329.392599671374,194.00466960555835
2016-09-29 01:00:00,2712.602444305783,1527.742122850555,222.95077154738462
2016-09-29 02:00:00,3954.8446967585937,2227.3749864280294,325.0515674876445
2016-09-29 03:00:00,6766.698455049009,3811.0156112654445,556.1598768549984
2016-09-29 04:00:00,8649.671972378415,4871.5093687177705,710.9228423507855
2016-09-29 05:00:00,8331.907684863101,4692.544003485646,684.8055640078195
2016-09-29 06:00:00,7205.725436666513,4058.276323683128,592.2438243892977
2016-09-29 07:00:00,6717.473004967922,3783.291757457446,552.114001242675
2016-09-29 08:00:00,6147.9785702899735,3462.5515625892926,505.3068386708354
2016-09-29 09:00:00,5797.797522965164,3265.3290253372656,476.5252032173149
2016-09-29 10:00:00,5543.666134335159,3122.2018125886525,455.6379592024744
2016-09-29 11:00:00,5148.261706041545,2899.5093933829357,423.1393811132422
2016-09-29 12:00:00,5004.5874249105655,2818.591803813247,411.33068725288354
2016-09-29 13:00:00,4931.749767067005,2777.5695160648256,405.34410707855125
2016-09-29 14:00:00,5204.2906736135155,2931.0649993432603,427.7444427858055
2016-09-29 15:00:00,5608.4996539541535,3158.7161566284567,460.96667342358336
2016-09-29 16:00:00,5863.031249495385,3302.0687665625005,481.88681073608507
2016-09-29 17:00:00,6252.832781031802,3521.605625172185,513.9248826580609
2016-09-29 18:00:00,6264.038574546196,3527.9167463642502,514.8458949925737
2016-09-29 19:00:00,5740.56793465951,3233.097227820649,471.8214616517682
2016-09-29 20:00:00,4214.5789821457965,2373.6577597726755,346.39931766974144
2016-09-29 21:00:00,2691.3914780106807,1515.7960720227181,221.20742677134282
2016-09-29 22:00:00,3212.861083341226,1809.4886046391644,264.0673936238424
2016-09-29 23:00:00,3428.17240158208,1930.7522904009816,281.7639877655498
2016-09-30 00:00:00,3507.4133700052944,1975.3809331162972,288.27686070246074
2016-09-30 01:00:00,3996.0660086151147,2250.590896527411,328.4395771467447
2016-09-30 02:00:00,5533.260754643222,3116.3414857674497,454.7827334632841
2016-09-30 03:00:00,8875.388670311206,4998.633381300791,729.4746622316833
2016-09-30 04:00:00,11128.953787438066,6267.844932462117,914.6968213617101
2016-09-30 05:00:00,10744.755152658847,6051.463634448465,883.1192556069905
2016-09-30 06:00:00,9553.739384843266,5380.681610606144,785.2288017673599
2016-09-30 07:00:00,8889.395912204198,5006.522282790871,730.6259276498239
2016-09-30 08:00:00,8196.23754195669,4616.134357624574,673.6547361006841
2016-09-30 09:00:00,7755.609732694273,4367.972056465167,637.4392153757401
2016-09-30 10:00:00,7467.460756609857,4205.686082954929,613.7560410597005
2016-09-30 11:00:00,7050.84536202114,3971.0476129213744,579.5141181944264
2016-09-30 12:00:00,6947.191772012997,3912.6697418947747,570.9947541001843
2016-09-30 13:00:00,6923.979771161752,3899.596705139783,569.0869428358367
2016-09-30 14:00:00,7282.164956711129,4101.327186100427,598.5264442425804
2016-09-30 15:00:00,7787.226078681312,4385.778434114207,640.0377858909723
2016-09-30 16:00:00,8057.765950671681,4538.146931465487,662.2736551099206
2016-09-30 17:00:00,8435.561274871246,4750.921874512245,693.3249281020614
2016-09-30 18:00:00,8377.131065831905,4718.013885439335,688.5225066435313
2016-09-30 19:00:00,7619.1391759654025,4291.111616233235,626.2226008732824
2016-09-30 20:00:00,5651.321793455587,3182.8336554695616,464.48625627332814
2016-09-30 21:00:00,3845.5882099932533,2165.841554805397,316.07169722614617
2016-09-30 22:00:00,3374.144468566252,1900.3236703678115,277.3233925812923
2016-09-30 23:00:00,3601.4619941439573,2028.349271692556,296.00678565283476
2016-10-01 00:00:00,3680.702962567171,2072.9779144078716,302.5196585897457
2016-10-01 01:00:00,4182.962636158756,2355.851382123635,343.8007471545093
2016-10-01 02:00:00,5740.968141570738,3233.3226250060798,471.85435494942936
2016-10-01 03:00:00,9101.505575155225,5125.982791069241,748.0593754102421
2016-10-01 04:00:00,11373.080003287363,6405.3372155749585,934.7617329350215
2016-10-01 05:00:00,10980.076816461118,6183.997179481827,902.4605146317563
2016-10-01 06:00:00,9816.675325520295,5528.767561434237,806.839698330746
2016-10-01 07:00:00,9137.524197165778,5146.268537758022,751.0197721997471
2016-10-01 08:00:00,8438.762930161072,4752.7250519956915,693.5880744833507
2016-10-01 09:00:00,7999.33574163234,4505.238942392577,657.4712336513902
2016-10-01 10:00:00,7713.187800104066,4344.079954809493,633.9525258236564
2016-10-01 11:00:00,7303.77612991746,4113.4986341136955,600.3026823162835
2016-10-01 12:00:00,7213.72957489108,4062.7842673917457,592.9016903425211
2016-10-01 13:00:00,7202.123574465458,4056.2477490142496,591.9477847103472
2016-10-01 14:00:00,7574.316001907828,4265.8671314649755,622.5385515352318
2016-10-01 15:00:00,8090.582917392405,4556.629500670821,664.9709055181362
2016-10-01 16:00:00,8346.315133667322,4700.658302161157,685.9897227236214
2016-10-01 17:00:00,8698.497215548274,4899.007825340338,714.9358246654477
2016-10-01 18:00:00,8627.260385349626,4858.88712633364,709.0808176817601
2016-10-01 19:00:00,7829.648011271516,4409.670535769881,643.5244754430558
2016-10-01 20:00:00,5819.408696171495,3277.500473350534,478.30144129101797
2016-10-01 21:00:00,4012.874698886706,2260.057578315508,329.8210956485137
2016-10-01 22:00:00,4086.9129774639505,2301.7560576202222,335.90635571582936
2016-10-01 23:00:00,4373.461125903453,2463.140442388738,359.4579568412244
2016-10-02 00:00:00,4417.083679227343,2487.7087356007046,363.0433262862915
2016-10-02 01:00:00,4958.163423208078,2792.445730303264,407.5150647241882
2016-10-02 02:00:00,6514.167894063917,3668.789987258554,535.4042060308024
2016-10-02 03:00:00,9772.652565285176,5503.97387103684,803.2214355880179
2016-10-02 04:00:00,12148.680997247913,6842.1569609400185,998.5089438023617
2016-10-02 05:00:00,11713.656084742692,6597.150220376644,962.7539292446739
2016-10-02 06:00:00,10803.585568609415,6084.597020706806,887.954570363182
2016-10-02 07:00:00,10072.807748706444,5673.021760110006,827.8914088338926
2016-10-02 08:00:00,9405.662827688775,5297.284651996716,773.0582816327284
2016-10-02 09:00:00,9010.658606306391,5074.81762997643,740.5925968411574
2016-10-02 10:00:00,8765.331769723409,4936.6491553072965,720.4290053748624
2016-10-02 11:00:00,8389.137273168755,4724.775801002263,689.5093055733663
2016-10-02 12:00:00,8429.157964291593,4747.315519545351,692.7986353394829
2016-10-02 13:00:00,8467.177620858285,4768.728252161286,695.9234986172937
2016-10-02 14:00:00,8894.998808961396,5009.677843386904,731.0864338170804
2016-10-02 15:00:00,9451.686622480036,5323.205328321268,776.8410108637626
2016-10-02 16:00:00,9640.584284579818,5429.592799844647,792.3666473598329
2016-10-02 17:00:00,9788.66084173431,5512.989758454075,804.5371674944645
2016-10-02 18:00:00,9628.578077242968,5422.8308842817205,791.379848429998
2016-10-02 19:00:00,8644.069075621217,4868.3538081217375,710.462336183529
2016-10-02 20:00:00,6479.75009969828,3649.405829311499,532.5753824319423
2016-10-02 21:00:00,4781.672175356374,2693.0455715282433,393.009120455614
2016-10-02 22:00:00,4268.206708250395,2403.8609826204142,350.8070195563377
2016-10-02 23:00:00,4516.3349932119745,2543.6072375875647,371.2008641062608
2016-10-03 00:00:00,4529.141614371282,2550.819947521353,372.25344963141805
2016-10-03 01:00:00,5152.663982065058,2901.9887624226753,423.501207387515
2016-10-03 02:00:00,6793.912525012538,3826.342619874745,558.3966210959577
2016-10-03 03:00:00,10216.08182292619,5753.713952494262,839.6672093965899
2016-10-03 04:00:00,12545.286046275214,7065.525571702029,1031.1062017845775
2016-10-03 05:00:00,11988.9984396678,6752.223483953095,985.3845180355563
2016-10-03 06:00:00,10964.868953834442,6175.432086435454,901.210569320632
2016-10-03 07:00:00,10250.0994103806,5772.872713255888,842.463139697789
2016-10-03 08:00:00,9548.536694997298,5377.751447195543,784.8011888977647
2016-10-03 09:00:00,9224.36909690233,5195.179726996525,758.1576177922202
2016-10-03 10:00:00,8971.838535917239,5052.954102989634,737.4019469680242
2016-10-03 11:00:00,8404.345135795435,4733.340894048636,690.7592508844905
2016-10-03 12:00:00,8411.548860197545,4737.398043386392,691.3513302423914
2016-10-03 13:00:00,8534.412381944649,4806.594979313673,701.4495726243695
2016-10-03 14:00:00,9053.880952719051,5099.160526002966,744.1450729885634
2016-10-03 15:00:00,9679.00414805774,5451.230929646012,795.5244039353049
2016-10-03 16:00:00,9934.33615742143,5595.034333950918,816.510327843129
2016-10-03 17:00:00,10018.779815690612,5642.593140076835,823.4508136496349
2016-10-03 18:00:00,9905.921466724218,5579.031133785325,814.1749037091862
2016-10-03 19:00:00,8907.005016298246,5016.43975894983,732.0732327469153
2016-10-03 20:00:00,6795.1131457462225,3827.018811431038,558.4953009889413
2016-10-03 21:00:00,4966.5677683438735,2797.1790711973126,408.20582397507275
2016-10-03 22:00:00,3140.423632408894,1768.6917140761739,258.1137067471713
2016-10-03 23:00:00,3413.7649527778594,1922.6379917254699,280.57982904974784
2016-10-04 00:00:00,3435.776332895419,1935.0348369241685,282.38896042111196
2016-10-04 01:00:00,4067.70304572499,2290.93699271954,334.3274774280934
2016-10-04 02:00:00,5826.612420573606,3281.55762268829,478.8935206489189
2016-10-04 03:00:00,9292.40427181115,5233.497248519775,763.7494783946183
2016-10-04 04:00:00,10657.510046011066,6002.327048024532,875.9485167168563
2016-10-04 05:00:00,10328.940171892587,5817.275958785773,848.9431193370388
2016-10-04 06:00:00,8984.645157076548,5060.166812923422,738.4545324931815
2016-10-04 07:00:00,8342.713271466268,4698.62972749228,685.6936830446709
2016-10-04 08:00:00,7751.20745667076,4365.492687425428,637.0773891014672
2016-10-04 09:00:00,7383.817512163132,4158.578071199873,606.8813418485166
2016-10-04 10:00:00,7127.284882065756,4014.0984753386742,585.7967380477091
2016-10-04 11:00:00,6682.254796779826,3763.456805139527,549.2193910484923
2016-10-04 12:00:00,6654.6405199050705,3747.9043993447967,546.9497535098719
2016-10-04 13:00:00,6615.820449515919,3726.0408723580003,543.7591036367388
2016-10-04 14:00:00,7026.43274043621,3957.29838461009,577.5076270370952
2016-10-04 15:00:00,7549.903380322898,4252.117903153692,620.5320603779007
2016-10-04 16:00:00,7890.879668689455,4444.1563051408075,648.5571499852143
2016-10-04 17:00:00,8297.489890497463,4673.159845538588,681.9767404089591
2016-10-04 18:00:00,8296.28926976378,4672.483653982296,681.8780605159757
2016-10-04 19:00:00,7575.116415730284,4266.317925835838,622.6043381305542
2016-10-04 20:00:00,5683.738553265082,3201.0908274894628,467.15061338388256
2016-10-04 21:00:00,3850.3906929279938,2168.546321030568,316.46641679808016
2016-10-04 22:00:00,3309.310948947259,1863.8093263280082,271.99467836018346
2016-10-04 23:00:00,3551.836337151641,2000.400020699126,291.92801674285016
2016-10-05 00:00:00,3635.4795815983675,2047.5080324541814,298.80271595403394
2016-10-05 01:00:00,4152.947117816629,2338.946593216319,341.3337498299218
2016-10-05 02:00:00,5702.1480711815875,3211.459098019284,468.66370507629625
2016-10-05 03:00:00,9076.692746659068,5112.008165572527,746.0199909552498
2016-10-05 04:00:00,11331.058277608387,6381.670511104716,931.3079366805991
2016-10-05 05:00:00,10943.257780628112,6163.260638422185,899.4343312469289
2016-10-05 06:00:00,9669.399182188261,5445.821397195671,794.7349647914369
2016-10-05 07:00:00,9033.070193335177,5087.43987236056,742.4346215101826
2016-10-05 08:00:00,8348.316168223464,4701.785288088312,686.1541892119272
2016-10-05 09:00:00,7884.87656502103,4440.775347359344,648.0637505202968
2016-10-05 10:00:00,7611.535244652065,4286.829069710048,625.5976282177203
2016-10-05 11:00:00,7179.311780525442,4043.4001094446894,590.0728667436607
2016-10-05 12:00:00,7087.26419094292,3991.558756795585,582.5074082815925
2016-10-05 13:00:00,7099.670605191,3998.546069543942,583.5271005090885
2016-10-05 14:00:00,7461.857859852659,4202.530522358896,613.2955348924442
2016-10-05 15:00:00,7992.932431052687,4501.6325874256845,656.9449408888117
2016-10-05 16:00:00,8305.093821810802,4677.4423920617755,682.6017130645213
2016-10-05 17:00:00,8683.289352921596,4890.442732293965,713.6858793543234
2016-10-05 18:00:00,8631.26245446191,4861.14109818795,709.4097506583719
2016-10-05 19:00:00,7840.453597874683,4415.7562597765145,644.4125944799072
2016-10-05 20:00:00,5842.220490111511,3290.3481129200945,480.1763592577044
2016-10-05 21:00:00,3994.465180970201,2249.689307785687,328.3080039561
2016-10-05 22:00:00,3478.998679308081,1959.377732950704,285.9414365685179
2016-10-05 23:00:00,3714.3203431103534,2091.911277984066,305.2826955932836
2016-10-06 00:00:00,3792.760897711111,2136.0891263285203,311.7297819348722
2016-10-06 01:00:00,4307.026778639545,2425.7245096072106,353.9976694294708
2016-10-06 02:00:00,5881.040560500662,3312.211639906891,483.3670091308376
2016-10-06 03:00:00,9261.988546557797,5216.367062427028,761.2495877723698
2016-10-06 04:00:00,11551.17207878398,6505.638963091704,949.3992503942405
2016-10-06 05:00:00,11150.564960644399,6280.016380475386,916.4730594354131
2016-10-06 06:00:00,10001.170711596567,5632.6756639178775,822.0035085525438
2016-10-06 07:00:00,9309.613168993968,5243.189327493304,765.1638901940485
2016-10-06 08:00:00,8606.049419054525,4846.941075505803,707.3374729057183
2016-10-06 09:00:00,8165.021402880877,4598.553377160965,671.0890588831131
2016-10-06 10:00:00,7880.874495908747,4438.521375505035,647.7348175436852
2016-10-06 11:00:00,7473.86406718951,4209.292437921822,614.282333822279
2016-10-06 12:00:00,7393.822684943841,4164.213000835645,607.7036742900458
2016-10-06 13:00:00,7388.619995097872,4161.282837425043,607.2760614204507
2016-10-06 14:00:00,7769.616974587264,4375.8609579552485,638.5904807938809
2016-10-06 15:00:00,8294.288235207638,4671.356668055142,681.7135940276698
2016-10-06 16:00:00,8542.816727080444,4811.328320207723,702.140331875254
2016-10-06 17:00:00,8880.991567068402,5001.7889418968225,729.9351683989395
2016-10-06 18:00:00,8801.350391733962,4956.934901996076,723.3894021643674
2016-10-06 19:00:00,7978.524982248465,4493.518288750171,655.7607821730097
2016-10-06 20:00:00,5935.468700427718,3342.865657125492,487.8404976127562
2016-10-06 21:00:00,4123.331806385731,2322.267201494433,338.8996458029955
2016-10-06 22:00:00,2078.274490008842,1170.4875839425983,170.81489475443618
2016-10-06 23:00:00,2209.542356891742,1244.4178607639294,181.60389638729868
2016-10-07 00:00:00,2263.9704968187984,1275.07187798253,186.07738486921727
2016-10-07 01:00:00,2606.947819741498,1468.2372658968006,214.26694096483672
2016-10-07 02:00:00,3802.3658635805905,2141.4986587788617,312.51922107874026
2016-10-07 03:00:00,6515.368514797603,3669.4661788148474,535.502885923786
2016-10-07 04:00:00,8329.50644339573,4691.19162037306,684.6082042218525
2016-10-07 05:00:00,8010.941742057961,4511.775460770073,658.425139283564
2016-10-07 06:00:00,6927.981840274035,3901.850676994092,569.4158758124483
2016-10-07 07:00:00,6465.342650894059,3641.291530635987,531.3912237161403
2016-10-07 08:00:00,5921.061251623497,3334.7513584499793,486.65633889695414
2016-10-07 09:00:00,5592.891584416247,3149.9256663966516,459.6838348147979
2016-10-07 10:00:00,5355.168679146604,3016.0397382507044,440.1452160040651
2016-10-07 11:00:00,4964.566733787731,2796.0520852701584,408.0413574867669
2016-10-07 12:00:00,4833.298866904831,2722.1218084488273,397.25235585390436
2016-10-07 13:00:00,4752.857277747931,2676.8169741772185,390.6408030240099
2016-10-07 14:00:00,5020.195494448471,2827.382294045052,412.613525861669
2016-10-07 15:00:00,5413.598888185943,3048.947727323614,444.94763746259537
2016-10-07 16:00:00,5647.719931254532,3180.8050808006838,464.1902165943777
2016-10-07 17:00:00,6013.5090481172465,3386.818108284514,494.25469065668347
2016-10-07 18:00:00,6028.3167038326965,3395.1578041454577,495.47174267014674
2016-10-07 19:00:00,5517.252478194088,3107.3255983502136,453.4670015568374
2016-10-07 20:00:00,4051.2945623646274,2281.6957081168734,332.9788522239856
2016-10-07 21:00:00,2592.5403709372767,1460.1229672212885,213.08278224903472
2016-10-07 22:00:00,1597.2257827123608,899.5601670546716,131.27715096571436
2016-10-07 23:00:00,1724.091373571749,971.0110748362631,141.70432632430408
2016-10-08 00:00:00,1736.0975809085999,977.7729903991896,142.69112525413902
2016-10-08 01:00:00,2040.655040353377,1149.300248512095,167.72292477428655
2016-10-08 02:00:00,3124.41535595976,1759.6758266589381,256.79797484072463
2016-10-08 03:00:00,5637.714758473823,3175.170151164911,463.36788415284855
2016-10-08 04:00:00,7225.735782227932,4069.5461829546725,593.8884892723561
2016-10-08 05:00:00,6896.765701198225,3884.269696530483,566.8501985948774
2016-10-08 06:00:00,5801.799592077448,3267.582997191575,476.85413619392665
2016-10-08 07:00:00,5500.0435810112685,3097.6335193766854,452.05258975740725
2016-10-08 08:00:00,5004.987631821796,2818.8172009986783,411.3635805505447
2016-10-08 09:00:00,4753.25748465916,2677.0423713626496,390.6736963216711
2016-10-08 10:00:00,4563.55940873692,2570.204105468409,375.08227323027836
2016-10-08 11:00:00,4104.121874646769,2311.448136593751,337.3207675152596
2016-10-08 12:00:00,3974.8550423200113,2238.644845699574,326.69623237070283
2016-10-08 13:00:00,3801.5654497581345,2141.0478644079994,312.4534344834179
2016-10-08 14:00:00,4038.087734294091,2274.2576009976538,331.8933734011671
2016-10-08 15:00:00,4378.263608838191,2465.845208613908,359.8526764131584
2016-10-08 16:00:00,4549.552166843928,2562.315203978328,373.9310078121375
2016-10-08 17:00:00,4879.322661696092,2748.04248477338,401.03508508493854
2016-10-08 18:00:00,4970.169630544928,2799.2076458661913,408.5018636540233
2016-10-08 19:00:00,4523.538717614085,2547.6643869253207,371.79294346416174
2016-10-08 20:00:00,3350.932467715008,1887.2506336128204,275.4155813169447
2016-10-08 21:00:00,2095.083180280433,1179.9542657306956,172.19641325620512
2016-10-08 22:00:00,2574.1308530207725,1449.7546966914679,211.5696905566211
2016-10-08 23:00:00,2751.0223077837054,1549.3802526519203,226.1085281228566
2016-10-09 00:00:00,2776.63555010232,1563.805672519497,228.21369917317122
2016-10-09 01:00:00,3168.838323106106,1784.6949142417664,260.44913088111406
2016-10-09 02:00:00,4503.528372052668,2536.3945276537765,370.14827858110345
2016-10-09 03:00:00,7489.472136727417,4218.082928153627,615.5651724310646
2016-10-09 04:00:00,9587.356765386448,5399.614974182339,787.9918387708979
2016-10-09 05:00:00,9271.593512427276,5221.776594877369,762.0390269162376
2016-10-09 06:00:00,8140.208574384718,4584.5787516642495,669.0496744281207
2016-10-09 07:00:00,7577.5176571976535,4267.670308948423,622.8016979165211
2016-10-09 08:00:00,6963.200048462131,3921.6856293120104,572.3104860066311
2016-10-09 09:00:00,6559.391275032722,3694.2598692122447,539.1211486665143
2016-10-09 10:00:00,6350.0830604602925,3576.37714123189,521.9179539897243
2016-10-09 11:00:00,5907.054009730504,3326.862456959898,485.5050734788133
2016-10-09 12:00:00,5775.385935936376,3252.7067829531366,474.6831785482897
2016-10-09 13:00:00,5712.153243962296,3217.094027655056,469.48603751782537
2016-10-09 14:00:00,6019.111944874444,3389.973668880547,494.7151968239399
2016-10-09 15:00:00,6468.544306183885,3643.094708119433,531.6543700974295
2016-10-09 16:00:00,6735.482315973197,3793.4346308018344,553.5941996374273
2016-10-09 17:00:00,7133.287985734181,4017.479433120138,586.2901375126266
2016-10-09 18:00:00,7100.070812102227,3998.771466729374,583.5599938067498
2016-10-09 19:00:00,6492.956927768815,3656.8439364307173,533.6608612547607
2016-10-09 20:00:00,4790.876934314626,2698.229706793153,393.7656663018208
2016-10-09 21:00:00,3152.029632834516,1775.2282324536695,259.0676123793452
2016-10-09 22:00:00,3922.427936949097,2209.1178144081277,322.3872103770901
2016-10-09 23:00:00,4116.528288894849,2318.435449342108,338.3404597427557
2016-10-10 00:00:00,4143.742358858378,2333.762457951408,340.577203983715
2016-10-10 01:00:00,4714.43741427001,2655.1788443758537,387.48304644853806
2016-10-10 02:00:00,6332.874163277474,3566.6850622583624,520.5035421902942
2016-10-10 03:00:00,9734.232701807254,5482.335741235474,800.0636790125458
2016-10-10 04:00:00,12033.421406814148,6777.242571535923,989.0356740759458
2016-10-10 05:00:00,11549.971458050295,6504.962771535411,949.300570501257
2016-10-10 06:00:00,10456.606176574433,5889.177660938226,859.4360812909508
2016-10-10 07:00:00,9751.841805901302,5492.253217394434,801.5109841096372
2016-10-10 08:00:00,9071.089849901871,5108.852604976494,745.5594847879934
2016-10-10 09:00:00,8706.90156068407,4903.741166234387,715.6265839163322
2016-10-10 10:00:00,8445.96665456318,4756.782201333448,694.1801538412518
2016-10-10 11:00:00,7873.2705645954065,4434.238828981847,647.1098448881229
2016-10-10 12:00:00,7855.261253590132,4424.095955637458,645.6296464933705
2016-10-10 13:00:00,7928.899325256149,4465.569037756742,651.682013263025
2016-10-10 14:00:00,8391.538514636126,4726.128184114847,689.7066653593331
2016-10-10 15:00:00,8983.84474325409,5059.716018552561,738.3887458978592
2016-10-10 16:00:00,9279.997857563072,5226.509935771417,762.7297861671221
2016-10-10 17:00:00,9458.08993305969,5326.811683288162,777.3673036263411
2016-10-10 18:00:00,9364.441515832255,5274.068741897335,769.6702719736282
2016-10-10 19:00:00,8472.780517615483,4771.883812757317,696.3840047845499
2016-10-10 20:00:00,6420.519476836482,3616.047045867727,527.7071743780896
2016-10-10 21:00:00,4591.573892522905,2585.9819084485716,377.38480406656004
2016-10-10 22:00:00,4111.725805960109,2315.7306831169376,337.9457401708217
2016-10-10 23:00:00,4533.143683483566,2553.073919375662,372.5823826080298
2016-10-11 00:00:00,4431.891334942792,2496.0484314616474,364.2603782997547
2016-10-11 01:00:00,5119.847015344332,2883.506193217343,420.8039569792994
2016-10-11 02:00:00,6943.990116723169,3910.8665644113275,570.731607718895
2016-10-11 03:00:00,10599.880250794184,5969.869853322484,871.2118818536484
2016-10-11 04:00:00,12116.664444349646,6824.125186105547,995.8774799894683
2016-10-11 05:00:00,11546.769802760471,6503.159594051965,949.0374241199677
2016-10-11 06:00:00,10329.740585715044,5817.726753156635,849.0089059323611
2016-10-11 07:00:00,9703.016562731442,5464.754760771865,797.4980017949749
2016-10-11 08:00:00,9051.47971125168,5097.808142890381,743.9477132025962
2016-10-11 09:00:00,8720.508595665833,4911.404670539037,716.7449560368119
2016-10-11 10:00:00,8473.18072452671,4772.109209942749,696.4168980822111
2016-10-11 11:00:00,8060.967605961506,4539.950108948934,662.5368014912098
2016-10-11 12:00:00,8141.008988207175,4585.029546035112,669.1154610234431
2016-10-11 13:00:00,8143.010022763319,4586.156531962266,669.279927511749
2016-10-11 14:00:00,8685.690594388967,4891.7951154065495,713.8832391402904
2016-10-11 15:00:00,9312.814824283796,5244.99250497675,765.4270365753378
2016-10-11 16:00:00,9570.948282026086,5390.373689579673,786.6432135667901
2016-10-11 17:00:00,9823.879049922405,5532.824710771994,807.4317776886472
2016-10-11 18:00:00,9783.458151888342,5510.059595043474,804.1095546248692
2016-10-11 19:00:00,8835.768186099598,4976.319059943132,726.2182257632277
2016-10-11 20:00:00,6756.293075357071,3805.1552844442417,555.304651115808
2016-10-11 21:00:00,4854.910040111163,2734.2932564620955,399.0285939276074
2016-10-11 22:00:00,4336.241883159215,2442.1785041436656,356.398880158736
2016-10-11 23:00:00,4670.414654034891,2630.385153978456,383.8647837058097
2016-10-12 00:00:00,4732.046518364058,2665.096320534813,388.9303515456293
2016-10-12 01:00:00,5342.762264898525,3009.052425502347,439.125523776569
2016-10-12 02:00:00,6998.418256650226,3941.5205816299276,575.2050962008135
2016-10-12 03:00:00,10410.182174871943,5863.031587428242,855.6204587622555
2016-10-12 04:00:00,12729.781432351483,7169.433674185666,1046.2700120063748
2016-10-12 05:00:00,12263.140173859223,6906.6205559732525,1007.9164269334552
2016-10-12 06:00:00,11215.798687174618,6316.7561217006205,921.8346669541833
2016-10-12 07:00:00,10507.832661211662,5918.02850067338,863.6464233915801
2016-10-12 08:00:00,9825.07967065609,5533.500902328286,807.5304575816306
2016-10-12 09:00:00,9361.640067453656,5272.490961599318,769.4400188900001
2016-10-12 10:00:00,9157.134335815967,5157.3129998441345,752.6315437851441
2016-10-12 11:00:00,8746.121837984449,4925.830090406614,718.8501270871266
2016-10-12 12:00:00,8771.735080303062,4940.25551027419,720.9552981374411
2016-10-12 13:00:00,8837.369013744514,4977.220648684856,726.3497989538724
2016-10-12 14:00:00,9356.03717069646,5269.335401003285,768.9795127227437
2016-10-12 15:00:00,9925.131398463178,5589.850198686008,815.7537819969223
2016-10-12 16:00:00,10177.661959448269,5732.075822692897,836.509452821118
2016-10-12 17:00:00,10340.546172318209,5823.812477163269,849.8970249692127
2016-10-12 18:00:00,10176.461338714584,5731.399631136605,836.4107729281345
2016-10-12 19:00:00,9125.918196740156,5139.732019380525,750.0658665675732
2016-10-12 20:00:00,6871.952872702066,3870.2950710337677,564.8108141398851
2016-10-12 21:00:00,5055.013495725339,2846.9918491775393,415.4752427581905
2016-10-12 22:00:00,5351.166610034321,3013.785766396396,439.8162830274535
2016-10-12 23:00:00,5726.160485855288,3224.982929145137,470.6373029359662
2016-10-13 00:00:00,5808.603109568329,3271.4147493438995,477.4133222541664
2016-10-13 01:00:00,6538.980722560076,3682.76461275527,537.4435904857949
2016-10-13 02:00:00,8489.189000975844,4781.1250973599845,697.7326299886578
2016-10-13 03:00:00,12450.837215225321,7012.331835940339,1023.3433835365422
2016-10-13 04:00:00,15189.052901849718,8554.499378658471,1248.3993261342414
2016-10-13 05:00:00,14657.978330649692,8255.397313591682,1204.7499201378737
2016-10-13 06:00:00,13623.043258213169,7672.520192067408,1119.687852386098
2016-10-13 07:00:00,12680.155775359166,7141.484423192236,1042.1912430963903
2016-10-13 08:00:00,11842.122503246994,6669.502716899959,973.3126777939083
2016-10-13 09:00:00,11324.654967028731,6378.064156137822,930.7816439180203
2016-10-13 10:00:00,11035.70557712186,6215.32738825672,907.0326830066583
2016-10-13 11:00:00,10642.702390295617,5993.98735216359,874.7314647033933
2016-10-13 12:00:00,10695.929909488987,6023.965177825897,879.1062732923283
2016-10-13 13:00:00,10791.179154361338,6077.609707958449,886.934878135686
2016-10-13 14:00:00,11329.457449963473,6380.768922362992,931.1763634899545
2016-10-13 15:00:00,12011.810233607815,6765.071123522655,987.2594360022429
2016-10-13 16:00:00,12189.101895281976,6864.9220766685385,1001.8311668661395
2016-10-13 17:00:00,12366.793763867368,6964.998426999853,1016.4357910276973
2016-10-13 18:00:00,12147.480376514228,6841.4807693837265,998.4102639093783
2016-10-13 19:00:00,10890.03026143474,6133.282812759877,895.0595226579939
2016-10-13 20:00:00,8191.034852110721,4613.204194213972,673.2271232310889
2016-10-13 21:00:00,6123.565948705044,3448.802334278008,503.3003475135042
