,SE_P2HT_OTH,SE_STUR_BIO_CHP,SE_ICEN_GAS_CHP
2016-12-03 08:00:00,8371.674197114617,4261.591960038852,1084.708328578639
2016-12-03 09:00:00,7963.181236000688,4053.649047088946,1031.7803590168583
2016-12-03 10:00:00,7616.691670770123,3877.268897711793,986.8860991207049
2016-12-03 11:00:00,7408.190055201556,3771.1313692269455,959.8707813235459
2016-12-03 12:00:00,7362.599322934377,3747.9234548352156,953.963641863526
2016-12-03 13:00:00,7422.779089527054,3778.5579018323,961.7610659507526
2016-12-03 14:00:00,7552.864645596072,3844.7778175633707,978.6161038766767
2016-12-03 15:00:00,7859.234366431519,4000.7350022758005,1018.3120810480123
2016-12-03 16:00:00,8056.794206255963,4101.302631306634,1043.9096853747665
2016-12-03 17:00:00,8059.833588407108,4102.8498255994145,1044.303494672101
2016-12-03 18:00:00,7980.809652477331,4062.622773987083,1034.0644529413996
2016-12-03 19:00:00,7746.777226839141,3943.4888134428647,1003.7411370466291
2016-12-03 20:00:00,7017.933386994499,3572.4716220337314,909.3056675457732
2016-12-03 21:00:00,5555.382695863381,2827.9617283470134,719.8046336683258
2016-12-03 22:00:00,4554.818091706347,2318.625367163166,590.1626129857497
2016-12-03 23:00:00,4292.823350277623,2185.2572191253544,556.2162515555003
2016-12-04 00:00:00,4473.970526485883,2277.469998975164,579.6872856766471
2016-12-04 01:00:00,4580.956778206198,2331.9312380810916,593.5493729428279
2016-12-04 02:00:00,4976.076457855086,2533.0664961427565,644.744581596336
2016-12-04 03:00:00,5807.043537978212,2956.0694157893668,752.4120434876372
2016-12-04 04:00:00,7818.506645606171,3980.002598752521,1013.0350364637276
2016-12-04 05:00:00,9294.430618202328,4731.32014732748,1204.2688312494477
2016-12-04 06:00:00,9057.358810412996,4610.6389924904815,1173.5517060573427
2016-12-04 07:00:00,8859.798970588552,4510.071363459649,1147.9541017305887
2016-12-04 08:00:00,8430.030334416606,4291.298090460268,1092.269467087465
2016-12-04 09:00:00,8002.693203965578,4073.762572895113,1036.8998798822092
2016-12-04 10:00:00,7648.3012451420345,3893.3597183567263,990.9817158129855
2016-12-04 11:00:00,7446.486270305987,3790.6260173159994,964.8327784699629
2016-12-04 12:00:00,7383.874997992392,3758.7538148846893,956.7203069448685
2016-12-04 13:00:00,7445.878393875757,3790.3165784574426,964.7540166104959
2016-12-04 14:00:00,7577.787579235464,3857.4648107641833,981.845340114821
2016-12-04 15:00:00,7885.373052931368,4014.0408731937264,1021.6988410050907
2016-12-04 16:00:00,8102.9928149533725,4124.819984556921,1049.8955866942538
2016-12-04 17:00:00,8122.444860720702,4134.722028030726,1052.4159661971955
2016-12-04 18:00:00,8061.657217697795,4103.778142175084,1044.5397802505017
2016-12-04 19:00:00,7820.938151327087,3981.240354186747,1013.3500839015954
2016-12-04 20:00:00,7076.897400726718,3602.487191313703,916.9455679140659
2016-12-04 21:00:00,5596.110416688728,2848.694131870293,725.0816782526105
2016-12-04 22:00:00,4573.662261043448,2328.2179717784147,592.6042306292246
2016-12-04 23:00:00,4565.151991020241,2323.8858277586246,591.5015645966874
2016-12-05 00:00:00,4746.907043658731,2416.408046466991,615.0513605773014
2016-12-05 01:00:00,4855.716924669732,2471.797602148588,629.1497334218827
2016-12-05 02:00:00,5247.189345737247,2671.076227058915,679.8723709185894
2016-12-05 03:00:00,6061.135885813958,3085.414858665945,785.3345007448163
2016-12-05 04:00:00,8147.367794360092,4147.409021231539,1055.64520243534
2016-12-05 05:00:00,9684.687286409386,4929.979894520694,1254.8339450272206
2016-12-05 06:00:00,9428.77130928295,4799.706135068446,1221.6752021916404
2016-12-05 07:00:00,9234.250851609653,4700.685700330396,1196.471407162221
2016-12-05 08:00:00,8825.757890495724,4492.74278738049,1143.5434376004403
2016-12-05 09:00:00,8394.773501463322,4273.350636663997,1087.7012792383828
2016-12-05 10:00:00,8033.087025477029,4089.2345158229336,1040.837972855556
2016-12-05 11:00:00,7814.251510594568,3977.8365267426266,1012.4837034474592
2016-12-05 12:00:00,7751.640238280975,3945.9643243113164,1004.3712319223648
2016-12-05 13:00:00,7816.075139885255,3978.764843318296,1012.71998902586
2016-12-05 14:00:00,7951.631583826336,4047.769708776375,1030.2838836869867
2016-12-05 15:00:00,8266.511574684988,4208.059037508593,1071.082526890859
2016-12-05 16:00:00,8476.836819544244,4315.124882569111,1098.334130266419
2016-12-05 17:00:00,8476.228943114014,4314.815443710555,1098.2553684069521
2016-12-05 18:00:00,8399.028636474923,4275.516708673891,1088.2526122546512
2016-12-05 19:00:00,8145.544165069406,4146.480704655869,1055.4089168569392
2016-12-05 20:00:00,7380.22773941102,3756.897181733351,956.247735788067
2016-12-05 21:00:00,5879.38083317547,2992.8926399575794,761.7847047642026
2016-12-05 22:00:00,4837.48063176286,2462.5144363918957,626.7868776378747
2016-12-05 23:00:00,5088.533597447462,2590.3126849756923,659.3155255977192
2016-12-06 00:00:00,5266.641391504577,2680.9782705327198,682.3927504215313
2016-12-06 01:00:00,5407.668723317719,2752.7680857178066,700.6655018178604
2016-12-06 02:00:00,5758.413423559887,2931.314307104854,746.1110947302824
2016-12-06 03:00:00,6586.3411215318665,3352.7700324586813,853.3847473242487
2016-12-06 04:00:00,8863.446229169926,4511.927996610986,1148.4266728873902
2016-12-06 05:00:00,10709.566947775582,5451.693810046798,1387.626440088474
2016-12-06 06:00:00,10388.608192614638,5288.310092729014,1346.0401782899319
2016-12-06 07:00:00,10149.712755534616,5166.700621316346,1315.086767519426
2016-12-06 08:00:00,9748.514311583436,4962.470974669116,1263.1039402712486
2016-12-06 09:00:00,9335.158339027677,4752.05255085076,1209.5458758337325
2016-12-06 10:00:00,8952.196187983369,4557.106069960222,1159.9259043695629
2016-12-06 11:00:00,8679.25967081052,4418.168022468395,1124.5618294689086
2016-12-06 12:00:00,8577.136430532039,4366.182294230918,1111.3298370784635
2016-12-06 13:00:00,8659.80762504319,4408.26597899459,1122.0414499659666
2016-12-06 14:00:00,8796.57982184473,4477.889722169782,1139.7628683460273
2016-12-06 15:00:00,9140.637881354376,4653.0321161127085,1184.342080804313
2016-12-06 16:00:00,9326.04019257424,4747.410967972412,1208.364447941728
2016-12-06 17:00:00,9343.060732620655,4756.075256011994,1210.5697800068026
2016-12-06 18:00:00,9233.035098749193,4700.066822613283,1196.313883443287
2016-12-06 19:00:00,8929.704760064893,4545.656832193635,1157.011715569286
2016-12-06 20:00:00,8114.542467127725,4130.699322869492,1051.3920620241254
2016-12-06 21:00:00,6538.926759974,3328.6338014912826,847.241322285828
2016-12-06 22:00:00,5396.119071143366,2746.8887474052344,699.1690264879886
2016-12-06 23:00:00,6086.05881945335,3098.1018518667574,788.5637369829607
2016-12-07 00:00:00,6176.632407557481,3144.2082417916636,800.2992540435343
2016-12-07 01:00:00,6345.01417873093,3229.9228056117886,822.1162891158755
2016-12-07 02:00:00,6700.014013984702,3410.6350990087303,868.1132150445659
2016-12-07 03:00:00,7577.179702805233,3857.155371905627,981.766578255354
2016-12-07 04:00:00,10129.652833337057,5156.489138983984,1312.4876261570173
2016-12-07 05:00:00,12060.876252174785,6139.576392617693,1562.7140536834722
2016-12-07 06:00:00,11472.451867713053,5840.039577535091,1486.4725737194785
2016-12-07 07:00:00,11200.12322697043,5701.410968901819,1451.187260678291
2016-12-07 08:00:00,10834.181615972537,5515.128776050861,1403.7726212791958
2016-12-07 09:00:00,10364.293135405476,5275.932538386758,1342.8897039112546
2016-12-07 10:00:00,10093.180247523314,5137.922807470601,1307.7619145890014
2016-12-07 11:00:00,9794.105043850617,4985.678889060848,1269.0110797312689
2016-12-07 12:00:00,9610.526361921442,4892.228353776813,1245.2249981722541
2016-12-07 13:00:00,9583.77979899136,4878.61304400033,1241.759476355709
2016-12-07 14:00:00,9672.529757804805,4923.791117349567,1253.2587078378817
2016-12-07 15:00:00,10115.063799011561,5149.062606378631,1310.5973415298108
2016-12-07 16:00:00,10405.020856230822,5296.664941910038,1348.1667484955392
2016-12-07 17:00:00,10408.060238381968,5298.21213620282,1348.560557792874
2016-12-07 18:00:00,10288.916458057072,5237.562119925764,1333.1232333373546
2016-12-07 19:00:00,9977.683725779792,5079.129424344883,1292.7971612902834
2016-12-07 20:00:00,9138.206375633461,4651.794360678483,1184.027033366445
2016-12-07 21:00:00,7590.5529842702745,3863.9630267938683,983.4993391636267
2016-12-07 22:00:00,6389.38915813765,3252.511842286406,827.8659048569618
2016-12-07 23:00:00,7095.741570063819,3612.079795928952,919.3871855575411
2016-12-08 00:00:00,7198.472686772529,3664.374963024984,932.6979398074529
2016-12-08 01:00:00,7264.731217667498,3698.1037986076335,941.2829824893491
2016-12-08 02:00:00,7651.34062729318,3894.906912649509,991.3755251103203
2016-12-08 03:00:00,8575.92067767158,4365.563416513805,1111.1723133595297
2016-12-08 04:00:00,11420.174494713354,5813.427835699239,1479.699053805322
2016-12-08 05:00:00,13064.480238482962,6650.459948094323,1692.7498836633831
2016-12-08 06:00:00,12233.513158359834,6227.457028447713,1585.082421772082
2016-12-08 07:00:00,12010.42250846577,6113.892967357511,1556.1768193477167
2016-12-08 08:00:00,11595.242906619322,5902.546226963485,1502.3824693317997
2016-12-08 09:00:00,11169.729405458978,5685.939025973999,1447.2491677049445
2016-12-08 10:00:00,10941.167867692853,5569.59001515679,1417.6347085453767
2016-12-08 11:00:00,10604.404325345953,5398.160887516539,1374.0006384006942
2016-12-08 12:00:00,10481.613286439684,5335.654238088145,1358.090742788373
2016-12-08 13:00:00,10545.440311613736,5368.145318236568,1366.3607380324013
2016-12-08 14:00:00,10792.238142286733,5493.777494810469,1398.3380529759772
2016-12-08 15:00:00,11234.772183493491,5719.048983839535,1455.6766866679068
2016-12-08 16:00:00,11578.830243003136,5894.191377782461,1500.2558991261922
2016-12-08 17:00:00,11525.944993573208,5867.270197088054,1493.4036173525687
2016-12-08 18:00:00,11421.39024757381,5814.046713416353,1479.856577524256
2016-12-08 19:00:00,11133.864696075467,5667.682133319171,1442.6022179963952
2016-12-08 20:00:00,10320.526032428983,5253.652940570697,1337.2188500296352
2016-12-08 21:00:00,8670.141524357085,4413.5264395900485,1123.3804015769047
2016-12-08 22:00:00,7379.6198629807905,3756.587742874795,956.1689739286002
2016-12-08 23:00:00,6923.712540308994,3524.508598957488,897.0975793283982
2016-12-09 00:00:00,7059.876860680306,3593.8229032741237,914.7402358489918
2016-12-09 01:00:00,7213.669597528256,3672.1109344888955,934.6669862941267
2016-12-09 02:00:00,7664.713908758219,3901.71456753775,993.1082860185929
2016-12-09 03:00:00,8506.622764625468,4330.287386638375,1102.193461380299
2016-12-09 04:00:00,11040.859602250417,5620.337987960041,1430.551653497954
2016-12-09 05:00:00,13337.416755655808,6789.39799558615,1728.1139585640371
2016-12-09 06:00:00,12801.877620624005,6516.782361197955,1658.7247603736669
2016-12-09 07:00:00,12641.398243043535,6435.090502539063,1637.931629474396
2016-12-09 08:00:00,12213.453236162277,6217.245546115352,1582.4832804096734
2016-12-09 09:00:00,11693.111011886202,5952.365883191066,1515.0631287059762
2016-12-09 10:00:00,11217.751643447076,5710.384695799956,1453.4713546028324
2016-12-09 11:00:00,10929.618215518502,5563.710676844218,1416.138233215505
2016-12-09 12:00:00,10797.101153728565,5496.253005678921,1398.9681478517127
2016-12-09 13:00:00,10803.179918030857,5499.347394264485,1399.7557664463823
2016-12-09 14:00:00,10941.775744123082,5569.899454015346,1417.7134704048435
2016-12-09 15:00:00,11352.092334527697,5778.770683540922,1470.8777255450252
2016-12-09 16:00:00,11653.599043921311,5932.252357384899,1509.9436078406252
2016-12-09 17:00:00,11612.871323095966,5911.519953861621,1504.6665632563406
2016-12-09 18:00:00,11458.470709817782,5832.922483788293,1484.6610509517388
2016-12-09 19:00:00,10992.837364262323,5595.892318134084,1424.329466600066
2016-12-09 20:00:00,10111.416540430186,5147.205973227292,1310.1247703730091
2016-12-09 21:00:00,8530.93782183463,4342.664940980631,1105.3439357589764
2016-12-09 22:00:00,7206.982956795737,3668.707107044774,933.8006058399902
2016-12-09 23:00:00,5929.226700454254,3018.2666263592046,768.2431772404913
2016-12-10 00:00:00,6093.961213046328,3102.1245570279907,789.5876411560308
2016-12-10 01:00:00,6231.949162708325,3172.367177920296,807.4665832550253
2016-12-10 02:00:00,6650.776023136146,3385.5705514656606,861.7335044277439
2016-12-10 03:00:00,7459.859551771026,3797.433672204241,966.5655393782356
2016-12-10 04:00:00,9823.283112501611,5000.531954271555,1272.7916489856818
2016-12-10 05:00:00,11701.013405479178,5956.388588352299,1516.087032879046
2016-12-10 06:00:00,11327.169400888306,5766.08369034011,1467.648489306881
2016-12-10 07:00:00,11252.400599970133,5728.02271073767,1457.9607805924477
2016-12-10 08:00:00,10794.06177157742,5494.705811386139,1398.574338554378
2016-12-10 09:00:00,10322.349661719669,5254.581257146367,1337.455135608036
2016-12-10 10:00:00,9918.111835617345,5048.804416206354,1285.0784990625236
2016-12-10 11:00:00,9655.50921775839,4915.1268293099865,1251.0533757728074
2016-12-10 12:00:00,9527.247290980058,4849.835230154585,1234.4346234252841
2016-12-10 13:00:00,9609.918485491213,4891.918914918257,1245.1462363127873
2016-12-10 14:00:00,9755.200952315958,4965.874802113237,1263.9703207253847
2016-12-10 15:00:00,10098.651135395376,5140.707757197608,1308.4707713242035
2016-12-10 16:00:00,10299.250357370966,5242.822580521222,1334.4621849482924
2016-12-10 17:00:00,10244.541478650352,5214.973083251147,1327.3736175962683
2016-12-10 18:00:00,10119.318934023164,5151.2286783885265,1311.1486745460795
2016-12-10 19:00:00,9768.574233780995,4972.682457001478,1265.7030816336573
2016-12-10 20:00:00,8869.524993472216,4515.022385196551,1149.2142914820595
2016-12-10 21:00:00,7305.458938492845,3718.8362021309126,946.5600270736338
2016-12-10 22:00:00,6169.945766824961,3140.804414347542,799.4328735893979
2016-12-10 23:00:00,4640.528668368645,2362.2562462196197,601.2680351705875
2016-12-11 00:00:00,4825.32310315828,2456.3256592207676,625.2116404485361
2016-12-11 01:00:00,4943.251130622717,2516.3567977807106,640.4914411851215
2016-12-11 02:00:00,5340.194439562293,2718.420372418045,691.9229354170305
2016-12-11 03:00:00,6168.122137534273,3139.876097771873,799.1965880109971
2016-12-11 04:00:00,8307.847171940564,4229.10087989043,1076.4383333346111
2016-12-11 05:00:00,9856.71631616421,5017.551091492158,1277.1235512563633
2016-12-11 06:00:00,9602.016091898235,4887.896209757023,1244.1223321397172
2016-12-11 07:00:00,9397.76961134127,4783.92475328207,1217.6583473588269
2016-12-11 08:00:00,8994.139661669175,4578.4573512006145,1165.3604726727813
2016-12-11 09:00:00,8564.371025497228,4359.684078201234,1109.6758380296578
2016-12-11 10:00:00,8193.566403057503,4170.926374481825,1061.631103754827
2016-12-11 11:00:00,7975.946641035498,4060.147263118631,1033.4343580656641
2016-12-11 12:00:00,7915.766874442821,4029.512816121546,1025.6369339784374
2016-12-11 13:00:00,7975.946641035498,4060.147263118631,1033.4343580656641
2016-12-11 14:00:00,8113.326714267266,4130.080445152379,1051.2345383051916
2016-12-11 15:00:00,8439.148480870042,4295.939673338614,1093.450894979469
2016-12-11 16:00:00,8642.17920856655,4399.292252096455,1119.7573560414257
2016-12-11 17:00:00,8647.042220008381,4401.767762964905,1120.387450917161
2016-12-11 18:00:00,8560.723766915853,4357.827445049895,1109.2032668728561
2016-12-11 19:00:00,8304.19991335919,4227.244246739091,1075.9657621778092
2016-12-11 20:00:00,7520.647194793931,3828.377558059881,974.441725324929
2016-12-11 21:00:00,5979.680444163263,3043.950051619386,774.7804115762469
2016-12-11 22:00:00,4917.720320553097,2503.360365721341,637.1834430875101
2016-12-11 23:00:00,4053.320036767373,2063.338308854129,525.1840789255275
2016-12-12 00:00:00,4230.21207796403,2153.385016694044,548.1037800304059
2016-12-12 01:00:00,4328.080183230908,2203.204672921626,560.7844394045826
2016-12-12 02:00:00,4694.021794228802,2389.486865772583,608.1990788036778
2016-12-12 03:00:00,5465.416984189479,2782.1647772806655,708.1478784672194
2016-12-12 04:00:00,7396.640403027204,3765.252030914374,958.3743059936743
2016-12-12 05:00:00,8774.088393926253,4466.440484403194,1136.8486795457504
2016-12-12 06:00:00,8560.115890485624,4357.518006191339,1109.1245050133891
2016-12-12 07:00:00,8354.653657068202,4252.927671999273,1082.502996513565
2016-12-12 08:00:00,7986.280540349391,4065.407723714089,1034.7733096766017
2016-12-12 09:00:00,7586.905725688899,3862.1063936425294,983.0267680068251
2016-12-12 10:00:00,7252.573689062916,3691.9150214365045,939.7077453000103
2016-12-12 11:00:00,7055.013849238472,3591.347392405673,914.1101409732564
2016-12-12 12:00:00,7013.070375552666,3569.99611116528,908.6755726700377
2016-12-12 13:00:00,7072.642265715114,3600.3211193038087,916.3942348977976
2016-12-12 14:00:00,7197.8648103423,3664.065524166429,932.6191779479864
2016-12-12 15:00:00,7493.900631863853,3814.7622482834,970.9762035083841
2016-12-12 16:00:00,7692.068348118526,3915.6393161727883,996.652569694605
2016-12-12 17:00:00,7703.01012386265,3921.2092156268036,998.0702831650099
2016-12-12 18:00:00,7633.104334386308,3885.6237468928166,989.0126693263122
2016-12-12 19:00:00,7411.837313782929,3772.988002378284,960.3433524803476
2016-12-12 20:00:00,6710.347913298595,3415.8955596041897,869.4521666555039
2016-12-12 21:00:00,5288.524942992823,2692.1180694407503,685.228177362341
2016-12-12 22:00:00,4318.962036777472,2198.5630900432798,559.6030115125785
2016-12-12 23:00:00,4179.758334255018,2127.701591433862,541.5665456946502
2016-12-13 00:00:00,4358.474004742361,2218.676615849446,564.7225323779294
2016-12-13 01:00:00,4474.578402916111,2277.7794378337203,579.7660475361141
2016-12-13 02:00:00,4797.968663797972,2442.400910585729,621.6673567725238
2016-12-13 03:00:00,5577.874123781856,2839.410966113601,722.7188224686025
2016-12-13 04:00:00,7562.590668479737,3849.7288393002736,979.8762936281478
2016-12-13 05:00:00,9123.009464877736,4644.058389214573,1182.0579868797718
2016-12-13 06:00:00,8876.819510634965,4518.735651499228,1150.1594337956628
2016-12-13 07:00:00,8640.35557927586,4398.363935520784,1119.5210704630247
2016-12-13 08:00:00,8267.727327545446,4208.677915225707,1071.2400506097931
2016-12-13 09:00:00,7896.314828675491,4019.6107726477417,1023.1165544754955
2016-12-13 10:00:00,7560.767039189051,3848.8005227246044,979.6400080497469
2016-12-13 11:00:00,7329.1661192717775,3730.904317614613,949.6317395928444
2016-12-13 12:00:00,7251.357936202458,3691.2961437193926,939.5502215810767
2016-12-13 13:00:00,7326.126737120632,3729.3571233218304,949.2379302955096
2016-12-13 14:00:00,7446.486270305987,3790.6260173159994,964.8327784699629
2016-12-13 15:00:00,7749.208732560059,3944.726568877091,1004.056184484497
2016-12-13 16:00:00,7932.179538059005,4037.867665302569,1027.7635041840445
2016-12-13 17:00:00,7968.04424744252,4056.1245579573974,1032.4104538925938
2016-12-13 18:00:00,7887.804558652285,4015.2786286279515,1022.0138884429583
2016-12-13 19:00:00,7637.96734582814,3888.099257761268,989.6427642020476
2016-12-13 20:00:00,6926.144046029912,3525.7463543917147,897.4126267662662
2016-12-13 21:00:00,5497.63443499162,2798.565036784155,712.322257018967
2016-12-13 22:00:00,4482.4807965090895,2281.8021429949536,580.7899517091843
2016-12-13 23:00:00,4556.033844566806,2319.2442448802785,590.3201367046834
2016-12-14 00:00:00,4633.842027636126,2358.8524187754992,600.4016547164513
2016-12-14 01:00:00,4812.557698123469,2449.827443191083,623.5576413997303
2016-12-14 02:00:00,5147.497611179682,2620.328254255664,666.955425966012
2016-12-14 03:00:00,5967.522915558684,3037.7612744482585,773.2051743869083
2016-12-14 04:00:00,8200.86092022025,4174.639640784501,1062.5762460684302
2016-12-14 05:00:00,9749.730064443895,4963.08985238623,1263.2614639901826
2016-12-14 06:00:00,9287.13610103958,4727.606881024803,1203.3236889358445
2016-12-14 07:00:00,9028.788618192231,4596.09536613833,1169.8498986623968
2016-12-14 08:00:00,8647.65009643861,4402.077201823461,1120.4662127766278
2016-12-14 09:00:00,8215.449954545747,4182.066173389855,1064.4665306956367
2016-12-14 10:00:00,8012.419226849241,4078.713594632015,1038.16006963368
2016-12-14 11:00:00,7719.422787478835,3929.564064807826,1000.196853370617
2016-12-14 12:00:00,7565.022174200654,3850.9665947344993,980.1913410660155
2016-12-14 13:00:00,7518.823565503246,3827.4492414842116,974.2054397465282
2016-12-14 14:00:00,7665.321785188447,3902.024006396306,993.1870478780598
2016-12-14 15:00:00,8048.891812662987,4097.2799261454,1042.8857812016963
2016-12-14 16:00:00,8378.968714277366,4265.30522634153,1085.6534708922425
2016-12-14 17:00:00,8437.932728009584,4295.320795621501,1093.2933712605352
2016-12-14 18:00:00,8343.71188132408,4247.357772545259,1081.0852830431602
2016-12-14 19:00:00,8084.7565220464985,4115.536818800228,1047.5327309102454
2016-12-14 20:00:00,7414.268819503845,3774.225757812509,960.6583999182152
2016-12-14 21:00:00,5955.9732633843305,3031.8819361356864,771.7086990570364
2016-12-14 22:00:00,4887.326499041643,2487.8884227935214,633.2453501141634
2016-12-14 23:00:00,4361.513386893506,2220.223810142228,565.116341675264
2016-12-15 00:00:00,4558.465350287722,2320.482000314504,590.6351841425511
2016-12-15 01:00:00,4520.77701161352,2301.2967910840075,585.7519488556012
2016-12-15 02:00:00,4937.172366320426,2513.2624091951466,639.7038225904522
2016-12-15 03:00:00,5988.7985906167,3048.5916344977327,775.961839468251
2016-12-15 04:00:00,8236.117753173536,4192.587094580773,1067.1444339175123
2016-12-15 05:00:00,9092.00776693605,4628.277007428195,1178.0411320469577
2016-12-15 06:00:00,8583.215194834329,4369.276682816482,1112.1174556731326
2016-12-15 07:00:00,8344.319757754309,4247.667211403814,1081.164044902627
2016-12-15 08:00:00,7999.653821814431,4072.2153786023305,1036.5060705848744
2016-12-15 09:00:00,7605.14201859577,3871.389559399222,985.3896237908332
2016-12-15 10:00:00,7405.758549480641,3769.8936137927203,959.5557338856783
2016-12-15 11:00:00,7183.8836524470335,3656.9484304196317,930.8076551802468
2016-12-15 12:00:00,7099.388828645194,3613.9364290802905,919.8597567143427
2016-12-15 13:00:00,7241.024036888563,3686.0356831239333,938.2112699701386
2016-12-15 14:00:00,7383.267121562164,3758.4443760261324,956.6415450854015
2016-12-15 15:00:00,7683.5580780953205,3911.3071721529986,995.5499036620679
2016-12-15 16:00:00,8056.794206255963,4101.302631306634,1043.9096853747665
2016-12-15 17:00:00,8141.289030057802,4144.314632645974,1054.8575838406705
2016-12-15 18:00:00,8086.580151337186,4116.465135375896,1047.7690164886462
2016-12-15 19:00:00,7912.119615861447,4027.656182970208,1025.164362821636
2016-12-15 20:00:00,7202.119945353905,3666.231596176324,933.170510964255
2016-12-15 21:00:00,5769.35519930401,2936.8842065588697,747.5288082006872
2016-12-15 22:00:00,4746.907043658731,2416.408046466991,615.0513605773014
2016-12-15 23:00:00,3934.7841328727063,2002.99773143563,509.8255163294752
2016-12-16 00:00:00,4101.342274755469,2087.783978680086,531.4062658234155
2016-12-16 01:00:00,4199.210380022347,2137.603634907667,544.0869251975921
2016-12-16 02:00:00,4597.369441822381,2340.2860872621145,595.6759431484351
2016-12-16 03:00:00,5411.315981899093,2754.624718869145,701.1380729746621
2016-12-16 04:00:00,7292.085657027806,3712.0285472426713,944.8272661653612
2016-12-16 05:00:00,8661.02337790365,4408.884856711703,1122.1989736849005
2016-12-16 06:00:00,8411.186165079504,4281.705485845019,1089.8278494439899
2016-12-16 07:00:00,8195.997908778418,4172.16412991605,1061.9461511926947
2016-12-16 08:00:00,7814.251510594568,3977.8365267426266,1012.4837034474592
2016-12-16 09:00:00,7427.034224538656,3780.723973842195,962.3123989670212
2016-12-16 10:00:00,7076.897400726718,3602.487191313703,916.9455679140659
2016-12-16 11:00:00,6888.455707355709,3506.5611451612167,892.5293914793159
2016-12-16 12:00:00,6834.354705065322,3479.021086749696,885.5195859867586
2016-12-16 13:00:00,6878.729684472044,3501.6101234243147,891.269201727845
2016-12-16 14:00:00,6997.87346479694,3562.2601397013696,906.7065261833642
2016-12-16 15:00:00,7295.125039178951,3713.5757415354537,945.2210754626959
2016-12-16 16:00:00,7558.335533468134,3847.5627672903793,979.3249606118793
2016-12-16 17:00:00,7650.124874432722,3894.2880349323955,991.2180013913863
2016-12-16 18:00:00,7592.37661356096,3864.8913433695375,983.7356247420275
2016-12-16 19:00:00,7307.282567783532,3719.764518706582,946.7963126520347
2016-12-16 20:00:00,6636.7948652408795,3378.4534577188642,859.9219816600046
2016-12-16 21:00:00,5230.776682121062,2662.721377877892,677.7458007129821
2016-12-16 22:00:00,4239.330224417465,2158.0265995723903,549.28520792241
2016-12-16 23:00:00,3724.4588880134515,1895.9318863751128,482.5739129539154
2016-12-17 00:00:00,3919.5872221169793,1995.2617599717194,507.8564698428017
2016-12-17 01:00:00,4006.5135516397354,2039.511516745286,519.1194157465735
2016-12-17 02:00:00,4427.1640413582445,2253.6432068663203,573.622622497693
2016-12-17 03:00:00,5345.665327434355,2721.205322145053,692.631792152233
2016-12-17 04:00:00,7214.277473958486,3672.4203733474515,934.7457481535935
2016-12-17 05:00:00,8616.040522066698,4385.986381178528,1116.3705960843472
2016-12-17 06:00:00,8414.22554723065,4283.252680137802,1090.2216587413247
2016-12-17 07:00:00,8190.527020906357,4169.379180189044,1061.2372944574925
2016-12-17 08:00:00,7667.145414479135,3902.9523229719753,993.4233334564606
2016-12-17 09:00:00,7210.630215377111,3670.5637401961126,934.2731769967918
2016-12-17 10:00:00,6865.356403007006,3494.8024685360733,889.5364408195724
2016-12-17 11:00:00,6682.385597508058,3401.6613721105946,865.8291211200248
2016-12-17 12:00:00,6616.73494304332,3368.2419753865024,857.3228402975957
2016-12-17 13:00:00,6679.954091787142,3400.4236166763685,865.5140736821569
2016-12-17 14:00:00,6808.823894995703,3466.024654690327,882.2115878891474
2016-12-17 15:00:00,7095.741570063819,3612.079795928952,919.3871855575411
2016-12-17 16:00:00,7367.462334376209,3750.398965703666,954.5937367392612
2016-12-17 17:00:00,7429.465730259572,3781.9617292764206,962.6274464048888
2016-12-17 18:00:00,7430.681483120031,3782.580606993533,962.7849701238226
2016-12-17 19:00:00,7219.748361830547,3675.205323074459,935.4546048887959
2016-12-17 20:00:00,6515.219579195066,3316.5656860075815,844.1696097666172
2016-12-17 21:00:00,5053.884640924406,2572.674670037977,654.8260996081038
2016-12-17 22:00:00,4040.5546317325625,2056.840092824445,523.530079876722
2016-12-17 23:00:00,4376.102421219004,2227.650342747582,567.0066263024705
2016-12-18 00:00:00,4553.60233884589,2318.0064894460534,590.0050892668157
2016-12-18 01:00:00,4664.235849147579,2374.3243617033195,604.3397476897981
2016-12-18 02:00:00,5049.021629482573,2570.1991591695255,654.1960047323684
2016-12-18 03:00:00,5853.850023105849,2979.8962078982104,758.4767066665913
2016-12-18 04:00:00,7887.196682222056,4014.9691897693956,1021.9351265834914
2016-12-18 05:00:00,9363.728531248442,4766.59617720291,1213.2476832286782
2016-12-18 06:00:00,9123.009464877736,4644.058389214573,1182.0579868797718
2016-12-18 07:00:00,8926.665377913749,4544.109637900853,1156.6179062719516
2016-12-18 08:00:00,8527.898439683484,4341.117746687849,1104.9501264616415
2016-12-18 09:00:00,8111.503084976579,4129.152128576709,1050.9982527267905
2016-12-18 10:00:00,7757.719002583265,3949.05871289688,1005.158850517034
2016-12-18 11:00:00,7552.256769165843,3844.468378704814,978.5373420172097
2016-12-18 12:00:00,7495.724261154541,3815.690564859068,971.2124890867847
2016-12-18 13:00:00,7554.688274886759,3845.70613413904,978.8523894550775
2016-12-18 14:00:00,7687.205336676694,3913.163805304337,996.0224748188696
2016-12-18 15:00:00,7998.438068953973,4071.5965008852177,1036.3485468659405
2016-12-18 16:00:00,8200.86092022025,4174.639640784501,1062.5762460684302
