,TE-TO Zagreb,EL-TO Zagreb,TE -TO Osijek
2015-01-18 23:00:00+00:00,4.795156359,0,1.080635
2015-01-19 00:00:00+00:00,2.397578179,0,0.540318
2015-01-19 01:00:00+00:00,1.19878909,0,0.270159
2015-01-19 02:00:00+00:00,0.599394545,0,0.135079
2015-01-19 03:00:00+00:00,0.479515636,0,0.108064
2015-01-19 04:00:00+00:00,201.0555337,168.6408,65.21789
2015-01-19 05:00:00+00:00,202.1344439,168.6408,65.7644
2015-01-19 06:00:00+00:00,210.8289594,169.9088,67.38536
2015-01-19 07:00:00+00:00,218.9174911,168.6408,68.93989
2015-01-19 08:00:00+00:00,212.0145701,164.8369,63.84906
2015-01-19 09:00:00+00:00,203.91286,161.033,58.48806
2015-01-19 10:00:00+00:00,196.7069472,155.9611,53.66739
2015-01-19 11:00:00+00:00,191.0028152,152.1571,49.75681
2015-01-19 12:00:00+00:00,186.8004642,149.6212,47.96982
2015-01-19 13:00:00+00:00,184.0998942,148.3532,46.78955
2015-01-19 14:00:00+00:00,182.9011051,148.3532,47.4295
2015-01-19 15:00:00+00:00,185.6649092,150.8892,49.49904
2015-01-19 16:00:00+00:00,190.107018,153.4251,52.85691
2015-01-19 17:00:00+00:00,196.1075526,155.9611,54.74578
2015-01-19 18:00:00+00:00,204.5056654,158.497,57.47833
2015-01-19 19:00:00+00:00,209.9133946,163.5689,58.55672
2015-01-19 20:00:00+00:00,201.5086927,158.497,59.22988
2015-01-19 21:00:00+00:00,200.6128954,159.765,60.2064
2015-01-19 22:00:00+00:00,200.9158873,161.033,61.14971
2015-01-19 23:00:00+00:00,4.795156359,0,1.080635
2015-01-20 00:00:00+00:00,2.397578179,0,0.540318
2015-01-20 01:00:00+00:00,1.19878909,0,0.270159
2015-01-20 02:00:00+00:00,0.599394545,0,0.135079
2015-01-20 03:00:00+00:00,0.479515636,0,0.108064
2015-01-20 04:00:00+00:00,198.0519718,166.1049,67.9482
2015-01-20 05:00:00+00:00,199.130882,166.1049,69.10145
2015-01-20 06:00:00+00:00,206.3236165,166.1049,71.32914
2015-01-20 07:00:00+00:00,214.4121483,164.8369,73.18704
2015-01-20 08:00:00+00:00,209.0110082,162.301,66.57937
2015-01-20 09:00:00+00:00,200.9092981,158.497,60.0049
2015-01-20 10:00:00+00:00,195.2051662,154.6931,54.57749
2015-01-20 11:00:00+00:00,191.0028152,152.1571,50.36355
2015-01-20 12:00:00+00:00,186.8004642,149.6212,47.36308
2015-01-20 13:00:00+00:00,184.0998942,148.3532,46.18282
2015-01-20 14:00:00+00:00,182.9011051,148.3532,46.82276
2015-01-20 15:00:00+00:00,185.6649092,150.8892,50.10578
2015-01-20 16:00:00+00:00,188.605237,152.1571,54.37375
2015-01-20 17:00:00+00:00,194.6057717,154.6931,56.26262
2015-01-20 18:00:00+00:00,201.5021035,155.9611,58.6918
2015-01-20 19:00:00+00:00,203.9062709,158.497,59.7702
2015-01-20 20:00:00+00:00,204.5122546,161.033,60.44335
2015-01-20 21:00:00+00:00,203.6164573,162.301,61.1165
2015-01-20 22:00:00+00:00,205.4212301,164.8369,62.05982
2015-01-20 23:00:00+00:00,4.795156359,0,1.080635
2015-01-21 00:00:00+00:00,2.397578179,0,0.540318
2015-01-21 01:00:00+00:00,1.19878909,0,0.270159
2015-01-21 02:00:00+00:00,0.599394545,0,0.135079
2015-01-21 03:00:00+00:00,0.479515636,0,0.108064
2015-01-21 04:00:00+00:00,223.5822479,187.6605,64.30779
2015-01-21 05:00:00+00:00,226.162939,188.9285,64.8543
2015-01-21 06:00:00+00:00,234.8574545,190.1964,66.47525
2015-01-21 07:00:00+00:00,242.9459863,188.9285,68.02979
2015-01-21 08:00:00+00:00,215.018132,167.3729,58.6918
2015-01-21 09:00:00+00:00,179.8843649,140.7454,49.99376
2015-01-21 10:00:00+00:00,148.6499569,115.3858,41.53267
2015-01-21 11:00:00+00:00,123.4226727,95.09822,37.92547
2015-01-21 12:00:00+00:00,104.2025123,79.8825,40.68899
2015-01-21 13:00:00+00:00,93.9930375,72.27465,40.7222
2015-01-21 14:00:00+00:00,91.29246747,71.00667,41.96888
2015-01-21 15:00:00+00:00,103.0669572,81.15048,45.55526
2015-01-21 16:00:00+00:00,124.0286564,97.63417,49.82323
2015-01-21 17:00:00+00:00,133.0327529,102.7061,50.802
2015-01-21 18:00:00+00:00,145.9362085,109.046,52.32108
2015-01-21 19:00:00+00:00,151.3439378,114.1179,52.48937
2015-01-21 20:00:00+00:00,154.9534834,119.1898,52.55579
2015-01-21 21:00:00+00:00,160.0648099,125.5296,52.31884
2015-01-21 22:00:00+00:00,164.8731446,130.6016,52.35205
2015-01-21 23:00:00+00:00,4.795156359,0,1.080635
2015-01-22 00:00:00+00:00,2.397578179,0,0.540318
2015-01-22 01:00:00+00:00,1.19878909,0,0.270159
2015-01-22 02:00:00+00:00,0.599394545,0,0.135079
2015-01-22 03:00:00+00:00,0.479515636,0,0.108064
2015-01-22 04:00:00+00:00,196.5501909,164.8369,53.38655
2015-01-22 05:00:00+00:00,199.130882,166.1049,53.62969
2015-01-22 06:00:00+00:00,207.8253975,167.3729,55.55401
2015-01-22 07:00:00+00:00,214.4121483,164.8369,57.41192
2015-01-22 08:00:00+00:00,186.4842941,143.2813,53.23118
2015-01-22 09:00:00+00:00,155.8558698,120.4577,49.38703
2015-01-22 10:00:00+00:00,127.6250237,97.63417,45.77982
2015-01-22 11:00:00+00:00,105.4013014,79.8825,43.08272
2015-01-22 12:00:00+00:00,107.2060742,82.41846,40.99236
2015-01-22 13:00:00+00:00,106.0072851,82.41846,40.11546
2015-01-22 14:00:00+00:00,104.808496,82.41846,40.45204
2015-01-22 15:00:00+00:00,104.5687382,82.41846,41.91485
2015-01-22 16:00:00+00:00,101.5019422,78.61453,44.36261
2015-01-22 17:00:00+00:00,116.5131625,88.75834,46.25148
2015-01-22 18:00:00+00:00,133.921961,98.90215,48.68067
2015-01-22 19:00:00+00:00,146.8385949,110.3139,49.75906
2015-01-22 20:00:00+00:00,156.4552643,120.4577,50.73558
2015-01-22 21:00:00+00:00,166.0719337,130.6016,51.40873
2015-01-22 22:00:00+00:00,178.3891731,142.0133,52.35205
2015-01-22 23:00:00+00:00,4.795156359,0,1.080635
2015-01-23 00:00:00+00:00,2.397578179,0,0.540318
2015-01-23 01:00:00+00:00,1.19878909,0,0.270159
2015-01-23 02:00:00+00:00,0.599394545,0,0.135079
2015-01-23 03:00:00+00:00,0.479515636,0,0.108064
2015-01-23 04:00:00+00:00,268.6356762,225.6998,57.6337
2015-01-23 05:00:00+00:00,278.7252721,233.3076,59.39368
2015-01-23 06:00:00+00:00,293.4269114,239.6475,62.2281
2015-01-23 07:00:00+00:00,303.0172241,239.6475,63.47927
2015-01-23 08:00:00+00:00,273.5875889,216.8239,62.63559
2015-01-23 09:00:00+00:00,239.9556027,191.4644,61.82511
2015-01-23 10:00:00+00:00,210.2229757,167.3729,61.55495
2015-01-23 11:00:00+00:00,186.4974724,148.3532,61.28479
2015-01-23 12:00:00+00:00,170.2808738,135.6735,61.318
2015-01-23 13:00:00+00:00,163.074961,130.6016,61.65458
2015-01-23 14:00:00+00:00,163.3779528,131.8695,61.08105
2015-01-23 15:00:00+00:00,176.6542235,143.2813,61.02702
2015-01-23 16:00:00+00:00,199.1177037,161.033,61.65458
2015-01-23 17:00:00+00:00,223.1396096,178.7846,62.93671
2015-01-23 18:00:00+00:00,248.0573128,195.2683,64.75916
2015-01-23 19:00:00+00:00,266.9810706,211.752,65.53419
2015-01-23 20:00:00+00:00,284.1066447,228.2357,66.51071
2015-01-23 21:00:00+00:00,301.2322188,244.7194,65.66702
2015-01-23 22:00:00+00:00,319.556582,261.2031,66.30697
2015-01-23 23:00:00+00:00,4.795156359,0,1.080635
2015-01-24 00:00:00+00:00,2.397578179,0,0.540318
2015-01-24 01:00:00+00:00,1.19878909,0,0.270159
2015-01-24 02:00:00+00:00,0.599394545,0,0.135079
2015-01-24 03:00:00+00:00,0.479515636,0,0.108064
2015-01-24 04:00:00+00:00,412.806647,347.4255,74.6223
2015-01-24 05:00:00+00:00,422.8962428,355.0333,75.47218
2015-01-24 06:00:00+00:00,440.601444,363.9092,78.60997
2015-01-24 07:00:00+00:00,453.1953186,366.4451,79.86114
2015-01-24 08:00:00+00:00,437.2817119,355.0333,78.71408
2015-01-24 09:00:00+00:00,417.1657542,341.0856,77.29687
2015-01-24 10:00:00+00:00,400.9491557,328.4058,75.81324
2015-01-24 11:00:00+00:00,389.2379,319.53,74.63298
2015-01-24 12:00:00+00:00,382.0319871,314.4581,73.45271
2015-01-24 13:00:00+00:00,379.3314171,313.1901,73.18256
2015-01-24 14:00:00+00:00,382.6379708,316.9941,73.51913
2015-01-24 15:00:00+00:00,394.4124606,327.1379,74.07184
2015-01-24 16:00:00+00:00,415.3741598,343.6216,75.6095
2015-01-24 17:00:00+00:00,425.8800372,349.9614,77.195
2015-01-24 18:00:00+00:00,438.7834928,356.3013,79.62419
2015-01-24 19:00:00+00:00,447.194784,363.9092,80.70258
2015-01-24 20:00:00+00:00,452.3061105,370.2491,81.37573
2015-01-24 21:00:00+00:00,457.4174371,376.5889,82.04889
2015-01-24 22:00:00+00:00,465.2293336,384.1968,82.9922
2015-01-24 23:00:00+00:00,4.795156359,0,1.080635
2015-01-25 00:00:00+00:00,2.397578179,0,0.540318
2015-01-25 01:00:00+00:00,1.19878909,0,0.270159
2015-01-25 02:00:00+00:00,0.599394545,0,0.135079
2015-01-25 03:00:00+00:00,0.479515636,0,0.108064
2015-01-25 04:00:00+00:00,409.8030851,344.8895,84.63344
2015-01-25 05:00:00+00:00,409.3802143,343.6216,85.17995
2015-01-25 06:00:00+00:00,413.569387,341.0856,87.10427
2015-01-25 07:00:00+00:00,423.1596997,341.0856,88.6588
2015-01-25 08:00:00+00:00,411.7514358,333.4777,80.83766
2015-01-25 09:00:00+00:00,400.6461638,327.1379,71.83625
2015-01-25 10:00:00+00:00,382.9277844,313.1901,66.40884
2015-01-25 11:00:00+00:00,368.2129668,301.7783,63.71173
2015-01-25 12:00:00+00:00,356.501711,292.9025,61.01463
2015-01-25 13:00:00+00:00,352.2993601,290.3666,57.40743
2015-01-25 14:00:00+00:00,354.1041329,292.9025,56.22717
2015-01-25 15:00:00+00:00,359.8714988,297.9744,57.68997
2015-01-25 16:00:00+00:00,370.3207314,305.5823,62.86805
2015-01-25 17:00:00+00:00,358.2998947,292.9025,63.84681
2015-01-25 18:00:00+00:00,348.6766361,280.2227,65.3659
2015-01-25 19:00:00+00:00,333.0594321,267.543,65.53419
2015-01-25 20:00:00+00:00,315.6440445,254.8632,64.99387
2015-01-25 21:00:00+00:00,298.2286569,242.1835,64.75692
2015-01-25 22:00:00+00:00,282.0120583,229.5037,64.79013
2015-01-25 23:00:00+00:00,4.795156359,0,1.080635
2015-01-26 00:00:00+00:00,2.397578179,0,0.540318
2015-01-26 01:00:00+00:00,1.19878909,0,0.270159
2015-01-26 02:00:00+00:00,0.599394545,0,0.135079
2015-01-26 03:00:00+00:00,0.479515636,0,0.108064
2015-01-26 04:00:00+00:00,250.6143049,210.4841,61.27411
2015-01-26 05:00:00+00:00,251.6932151,210.4841,61.21389
2015-01-26 06:00:00+00:00,257.3841687,209.2161,62.53147
2015-01-26 07:00:00+00:00,265.4727004,207.9481,63.78264
2015-01-26 08:00:00+00:00,257.0679985,202.8762,55.96149
2015-01-26 09:00:00+00:00,244.4609455,195.2683,46.65672
2015-01-26 10:00:00+00:00,240.2585946,192.7324,38.80236
2015-01-26 11:00:00+00:00,234.5544626,188.9285,32.76821
2015-01-26 12:00:00+00:00,230.3521117,186.3925,28.85764
2015-01-26 13:00:00+00:00,205.1248274,166.1049,26.76728
2015-01-26 14:00:00+00:00,188.9082289,153.4251,27.10385
2015-01-26 15:00:00+00:00,185.6649092,150.8892,30.38687
2015-01-26 16:00:00+00:00,196.1141418,158.497,35.56494
2015-01-26 17:00:00+00:00,200.6128954,159.765,38.36392
2015-01-26 18:00:00+00:00,209.0110082,162.301,41.70321
2015-01-26 19:00:00+00:00,211.4151756,164.8369,43.6917
2015-01-26 20:00:00+00:00,212.0211593,167.3729,45.27496
2015-01-26 21:00:00+00:00,212.627143,169.9088,46.85821
2015-01-26 22:00:00+00:00,214.4319158,172.4448,48.40826
2015-01-26 23:00:00+00:00,4.795156359,0,1.080635
2015-01-27 00:00:00+00:00,2.397578179,0,0.540318
2015-01-27 01:00:00+00:00,1.19878909,0,0.270159
2015-01-27 02:00:00+00:00,0.599394545,0,0.135079
2015-01-27 03:00:00+00:00,0.479515636,0,0.108064
2015-01-27 04:00:00+00:00,235.5964954,197.8043,62.48758
2015-01-27 05:00:00+00:00,238.1771866,199.0723,63.9442
2015-01-27 06:00:00+00:00,249.8752639,202.8762,66.77862
2015-01-27 07:00:00+00:00,257.9637957,201.6082,68.02979
2015-01-27 08:00:00+00:00,249.5590938,196.5363,59.29854
2015-01-27 09:00:00+00:00,238.4538218,190.1964,50.29713
2015-01-27 10:00:00+00:00,229.7461279,183.8566,42.74614
2015-01-27 11:00:00+00:00,222.5402151,178.7846,36.712
2015-01-27 12:00:00+00:00,216.8360831,174.9807,33.10479
2015-01-27 13:00:00+00:00,214.1355131,173.7127,31.01443
2015-01-27 14:00:00+00:00,214.438505,174.9807,31.95774
2015-01-27 15:00:00+00:00,217.202309,177.5167,35.84749
2015-01-27 16:00:00+00:00,224.6479797,182.5886,41.93567
2015-01-27 17:00:00+00:00,233.6520762,187.6605,45.34138
2015-01-27 18:00:00+00:00,245.0537509,192.7324,48.98403
2015-01-27 19:00:00+00:00,250.4614802,197.8043,51.57926
2015-01-27 20:00:00+00:00,252.5692448,201.6082,53.76926
2015-01-27 21:00:00+00:00,256.1787904,206.6801,55.95925
2015-01-27 22:00:00+00:00,260.9871251,211.752,58.4194
2015-01-27 23:00:00+00:00,4.795156359,0,1.080635
2015-01-28 00:00:00+00:00,2.397578179,0,0.540318
2015-01-28 01:00:00+00:00,1.19878909,0,0.270159
2015-01-28 02:00:00+00:00,0.599394545,0,0.135079
2015-01-28 03:00:00+00:00,0.479515636,0,0.108064
2015-01-28 04:00:00+00:00,315.1908855,265.007,67.0381
2015-01-28 05:00:00+00:00,322.2769195,270.0789,68.19135
2015-01-28 06:00:00+00:00,335.4767778,275.1508,70.41904
2015-01-28 07:00:00+00:00,345.0670905,275.1508,72.58031
2015-01-28 08:00:00+00:00,341.1677314,273.8829,69.00631
2015-01-28 09:00:00+00:00,333.0660213,270.0789,63.64532
2015-01-28 10:00:00+00:00,333.3690132,271.3469,59.12801
2015-01-28 11:00:00+00:00,332.1702241,271.3469,60.67806
2015-01-28 12:00:00+00:00,330.971435,271.3469,60.71127
2015-01-28 13:00:00+00:00,310.2494936,254.8632,58.01416
2015-01-28 14:00:00+00:00,300.0400188,247.2554,55.62043
2015-01-28 15:00:00+00:00,296.7966991,244.7194,55.26303
2015-01-28 16:00:00+00:00,305.7441508,251.0593,58.01416
2015-01-28 17:00:00+00:00,313.2464663,254.8632,60.2064
2015-01-28 18:00:00+00:00,321.6445791,257.3992,62.93895
2015-01-28 19:00:00+00:00,325.5505274,261.2031,64.62408
2015-01-28 20:00:00+00:00,326.1565111,263.7391,65.6006
2015-01-28 21:00:00+00:00,328.2642758,267.543,66.57712
2015-01-28 22:00:00+00:00,331.5708295,271.3469,67.82381
2015-01-28 23:00:00+00:00,4.795156359,0,1.080635
2015-01-29 00:00:00+00:00,2.397578179,0,0.540318
2015-01-29 01:00:00+00:00,1.19878909,0,0.270159
2015-01-29 02:00:00+00:00,0.599394545,0,0.135079
2015-01-29 03:00:00+00:00,0.479515636,0,0.108064
2015-01-29 04:00:00+00:00,316.6926665,266.275,71.28525
2015-01-29 05:00:00+00:00,316.2697957,265.007,71.83176
2015-01-29 06:00:00+00:00,321.9607493,263.7391,73.75608
2015-01-29 07:00:00+00:00,330.0492811,262.4711,74.70388
2015-01-29 08:00:00+00:00,323.1463601,258.6672,66.57937
2015-01-29 09:00:00+00:00,303.0304024,244.7194,56.66786
2015-01-29 10:00:00+00:00,283.810242,229.5037,49.11687
2015-01-29 11:00:00+00:00,273.6007672,221.8958,43.68946
2015-01-29 12:00:00+00:00,266.3948543,216.8239,40.08225
2015-01-29 13:00:00+00:00,233.6586654,190.1964,38.29525
2015-01-29 14:00:00+00:00,218.9438478,178.7846,38.9352
2015-01-29 15:00:00+00:00,217.202309,177.5167,42.52158
2015-01-29 16:00:00+00:00,232.1568845,188.9285,48.30639
2015-01-29 17:00:00+00:00,241.160981,194.0004,50.49863
2015-01-29 18:00:00+00:00,252.5626556,199.0723,53.23118
2015-01-29 19:00:00+00:00,257.9703849,204.1442,54.30958
2015-01-29 20:00:00+00:00,261.5799305,209.2161,55.2861
2015-01-29 21:00:00+00:00,265.1894761,214.288,56.26262
2015-01-29 22:00:00+00:00,268.4960298,218.0919,57.5093
2015-01-29 23:00:00+00:00,4.795156359,0,1.080635
2015-01-30 00:00:00+00:00,2.397578179,0,0.540318
2015-01-30 01:00:00+00:00,1.19878909,0,0.270159
2015-01-30 02:00:00+00:00,0.599394545,0,0.135079
2015-01-30 03:00:00+00:00,0.479515636,0,0.108064
2015-01-30 04:00:00+00:00,312.1873236,262.4711,63.70105
2015-01-30 05:00:00+00:00,317.7715767,266.275,64.55093
2015-01-30 06:00:00+00:00,329.469654,270.0789,66.77862
2015-01-30 07:00:00+00:00,339.0599668,270.0789,68.63653
2015-01-30 08:00:00+00:00,309.6303316,247.2554,63.24232
2015-01-30 09:00:00+00:00,274.4965644,220.6279,56.97122
2015-01-30 10:00:00+00:00,243.2621565,195.2683,51.24044
2015-01-30 11:00:00+00:00,221.0384341,177.5167,46.41977
2015-01-30 12:00:00+00:00,206.3236165,166.1049,42.81256
2015-01-30 13:00:00+00:00,196.1141418,158.497,41.32893
2015-01-30 14:00:00+00:00,197.9189146,161.033,41.05877
2015-01-30 15:00:00+00:00,212.6969662,173.7127,43.43168
2015-01-30 16:00:00+00:00,236.6622273,192.7324,48.00302
2015-01-30 17:00:00+00:00,244.1645429,196.5363,49.89189
2015-01-30 18:00:00+00:00,254.0644366,200.3402,52.32108
2015-01-30 19:00:00+00:00,256.4686039,202.8762,53.39947
2015-01-30 20:00:00+00:00,258.5763686,206.6801,54.07263
2015-01-30 21:00:00+00:00,260.6841332,210.4841,54.74578
2015-01-30 22:00:00+00:00,262.488906,213.02,55.68909
2015-01-30 23:00:00+00:00,4.795156359,0,1.080635
2015-01-31 00:00:00+00:00,2.397578179,0,0.540318
2015-01-31 01:00:00+00:00,1.19878909,0,0.270159
2015-01-31 02:00:00+00:00,0.599394545,0,0.135079
2015-01-31 03:00:00+00:00,0.479515636,0,0.108064
2015-01-31 04:00:00+00:00,256.6214287,215.556,57.02696
2015-01-31 05:00:00+00:00,257.7003389,215.556,57.27011
2015-01-31 06:00:00+00:00,263.3912924,214.288,58.89106
2015-01-31 07:00:00+00:00,272.9816052,214.288,60.44559
2015-01-31 08:00:00+00:00,243.55197,191.4644,50.1975
2015-01-31 09:00:00+00:00,208.4182029,164.8369,41.1961
2015-01-31 10:00:00+00:00,175.6820139,138.2094,32.43164
2015-01-31 11:00:00+00:00,166.9743201,131.8695,26.09412
2015-01-31 12:00:00+00:00,153.7612835,121.7257,21.27345
2015-01-31 13:00:00+00:00,154.0642753,122.9937,18.87971
2015-01-31 14:00:00+00:00,151.3637053,121.7257,19.21629
2015-01-31 15:00:00+00:00,155.6292903,125.5296,23.40941
2015-01-31 16:00:00+00:00,173.5874276,139.4774,29.19422
2015-01-31 17:00:00+00:00,181.0897432,143.2813,31.99319
2015-01-31 18:00:00+00:00,190.9896369,147.0852,35.33248
2015-01-31 19:00:00+00:00,194.8955852,150.8892,37.32098
2015-01-31 20:00:00+00:00,197.0033498,154.6931,38.90423
2015-01-31 21:00:00+00:00,199.1111145,158.497,40.48749
2015-01-31 22:00:00+00:00,203.9194492,163.5689,42.94764
2015-01-31 23:00:00+00:00,4.795156359,0,1.080635
2015-02-01 00:00:00+00:00,2.397578179,0,0.540318
2015-02-01 01:00:00+00:00,1.19878909,0,0.270159
2015-02-01 02:00:00+00:00,0.599394545,0,0.135079
2015-02-01 03:00:00+00:00,0.479515636,0,0.108064
2015-02-01 04:00:00+00:00,222.0804669,186.3925,54.90339
2015-02-01 05:00:00+00:00,224.6611581,187.6605,56.36
2015-02-01 06:00:00+00:00,233.3556735,188.9285,59.19443
2015-02-01 07:00:00+00:00,242.9459863,188.9285,60.44559
2015-02-01 08:00:00+00:00,231.5377224,181.3206,53.83792
2015-02-01 09:00:00+00:00,215.9271076,171.1768,46.96009
2015-02-01 10:00:00+00:00,205.7176328,163.5689,41.53267
2015-02-01 11:00:00+00:00,197.009939,157.2291,37.31873
2015-02-01 12:00:00+00:00,191.3058071,153.4251,34.31826
2015-02-01 13:00:00+00:00,187.1034561,150.8892,32.53126
2015-02-01 14:00:00+00:00,187.406448,152.1571,32.86784
2015-02-01 15:00:00+00:00,190.170252,154.6931,35.54412
2015-02-01 16:00:00+00:00,199.1177037,161.033,40.11546
2015-02-01 17:00:00+00:00,208.1218002,166.1049,43.2178
2015-02-01 18:00:00+00:00,221.0252558,172.4448,46.86046
2015-02-01 19:00:00+00:00,227.934766,178.7846,49.15232
2015-02-01 20:00:00+00:00,230.0425306,182.5886,51.03895
2015-02-01 21:00:00+00:00,233.6520762,187.6605,52.92557
2015-02-01 22:00:00+00:00,238.4604109,192.7324,55.08236
2015-02-01 23:00:00+00:00,4.795156359,0,1.080635
2015-02-02 00:00:00+00:00,2.397578179,0,0.540318
2015-02-02 01:00:00+00:00,1.19878909,0,0.270159
2015-02-02 02:00:00+00:00,0.599394545,0,0.135079
2015-02-02 03:00:00+00:00,0.479515636,0,0.108064
2015-02-02 04:00:00+00:00,258.1232096,216.8239,61.57748
2015-02-02 05:00:00+00:00,260.7039007,218.0919,62.42736
2015-02-02 06:00:00+00:00,269.3984162,219.3599,64.65505
2015-02-02 07:00:00+00:00,275.9851671,216.8239,64.99611
2015-02-02 08:00:00+00:00,255.5662175,201.6082,56.8716
2015-02-02 09:00:00+00:00,238.4538218,190.1964,49.08366
2015-02-02 10:00:00+00:00,222.2372232,177.5167,42.74614
2015-02-02 11:00:00+00:00,204.5188437,163.5689,37.6221
2015-02-02 12:00:00+00:00,188.3022452,150.8892,34.31826
2015-02-02 13:00:00+00:00,178.0927704,143.2813,32.53126
2015-02-02 14:00:00+00:00,176.8939813,143.2813,32.56447
2015-02-02 15:00:00+00:00,184.1631282,149.6212,35.24075
2015-02-02 16:00:00+00:00,199.1177037,161.033,40.41883
2015-02-02 17:00:00+00:00,212.627143,169.9088,43.52117
2015-02-02 18:00:00+00:00,228.5341605,178.7846,47.16383
2015-02-02 19:00:00+00:00,236.9454516,186.3925,49.45569
2015-02-02 20:00:00+00:00,245.0603401,195.2683,51.34231
2015-02-02 21:00:00+00:00,253.1752285,204.1442,53.22894
2015-02-02 22:00:00+00:00,262.488906,213.02,55.38572
2015-02-02 23:00:00+00:00,4.795156359,0,1.080635
2015-02-03 00:00:00+00:00,2.397578179,0,0.540318
2015-02-03 01:00:00+00:00,1.19878909,0,0.270159
2015-02-03 02:00:00+00:00,0.599394545,0,0.135079
2015-02-03 03:00:00+00:00,0.479515636,0,0.108064
2015-02-03 04:00:00+00:00,312.1873236,262.4711,65.82463
2015-02-03 05:00:00+00:00,317.7715767,266.275,66.97788
2015-02-03 06:00:00+00:00,329.469654,270.0789,69.50893
2015-02-03 07:00:00+00:00,336.0564049,267.543,70.15336
2015-02-03 08:00:00+00:00,312.6338935,249.7913,62.93895
2015-02-03 09:00:00+00:00,286.510812,230.7717,55.45439
2015-02-03 10:00:00+00:00,264.2870897,213.02,49.7236
2015-02-03 11:00:00+00:00,246.5687102,199.0723,45.2063
2015-02-03 12:00:00+00:00,233.3556735,188.9285,41.90246
2015-02-03 13:00:00+00:00,226.1497607,183.8566,40.41883
2015-02-03 14:00:00+00:00,224.9509716,183.8566,40.75541
2015-02-03 15:00:00+00:00,233.7218994,191.4644,43.12832
2015-02-03 16:00:00+00:00,250.1782558,204.1442,48.00302
2015-02-03 17:00:00+00:00,265.1894761,214.288,51.7121
2015-02-03 18:00:00+00:00,282.5982745,224.4318,56.26486
2015-02-03 19:00:00+00:00,294.0131276,234.5756,59.46683
2015-02-03 20:00:00+00:00,303.6297969,244.7194,61.96019
2015-02-03 21:00:00+00:00,313.2464663,254.8632,64.75692
2015-02-03 22:00:00+00:00,322.5601439,263.7391,67.82381
2015-02-03 23:00:00+00:00,4.795156359,0,1.080635
2015-02-04 00:00:00+00:00,2.397578179,0,0.540318
2015-02-04 01:00:00+00:00,1.19878909,0,0.270159
2015-02-04 02:00:00+00:00,0.599394545,0,0.135079
2015-02-04 03:00:00+00:00,0.479515636,0,0.108064
2015-02-04 04:00:00+00:00,369.2549996,310.6542,82.81323
2015-02-04 05:00:00+00:00,374.8392526,314.4581,84.57321
2015-02-04 06:00:00+00:00,386.53733,318.262,87.40764
2015-02-04 07:00:00+00:00,397.6294236,319.53,88.6588
2015-02-04 08:00:00+00:00,390.7265026,315.7261,82.65786
2015-02-04 09:00:00+00:00,381.1230115,310.6542,76.0834
2015-02-04 10:00:00+00:00,373.9170987,305.5823,70.95935
2015-02-04 11:00:00+00:00,368.2129668,301.7783,66.74541
2015-02-04 12:00:00+00:00,364.0106158,299.2424,64.04831
