,ES_PHS,ES_BATT_LI,ES_BEV_BATT,ES_TS_DEC_HP_ELEC,ES_TS_DHN_SEASONAL,ES_TS_HIGH_TEMP,ES_GAS_STORAGE,ES_H2_STORAGE,ES_DIESEL_STORAGE,ES_GASOLINE_STORAGE,ES_LFO_STORAGE,ES_AMMONIA_STORAGE,ES_METHANOL_STORAGE,ES_CO2_STORAGE
2050-01-01 19:00:00,0.500152923076923,0.37327404905565986,0.604606902120238,0.38637947368216596,0.9204947267453263,0.5007100717544748,0.6334445525469418,0.31077758248439574,0.49995590128944634,0.49999118025788925,0.5000088197421108,0.723973847004935,0.7670611021760612,0.22733578414371924
2050-01-01 20:00:00,0.5007018461538462,0.43337865820026245,0.613915432943162,0.4360641413834388,0.9222101224838387,0.5631988588299326,0.6338010911131985,0.3276254769505876,0.49995590128944634,0.49999118025788925,0.5000088197421108,0.72497047866067,0.7674610890818049,0.18186862731497536
2050-01-01 21:00:00,0.5028513846153846,0.5133470658496306,0.626662286281867,0.4947079764384735,0.9238761630196792,0.6256654833511138,0.6341904770491766,0.3444733714167794,0.49995590128944634,0.49999118025788925,0.5000088197421108,0.7259671095509348,0.7678610759875484,0.1364361517652771
2050-01-01 22:00:00,0.5046393846153846,0.6008061415644876,0.6417054704103152,0.5459289268741458,0.9254928520018444,0.6881099453180185,0.6346018129747643,0.36132124939525107,0.49995590128944634,0.49999118025788925,0.5000088197421108,0.7269637412066701,0.7682610626579465,0.09096899493653327
2050-01-01 23:00:00,0.5196001538461539,0.7123575359479136,0.6590445452418243,0.6067069477819261,0.9270601916758701,0.7505323363114494,0.6350350990531027,0.3781691438614429,0.49995590128944634,0.49999118025788925,0.5000088197421108,0.7279603720969349,0.7686610495636901,0.04553651938683499
2050-01-02 00:00:00,0.5549436923076922,0.676069730786137,0.6769556746354463,0.6778390100006682,0.9284796692436029,0.8129324731698011,0.6354739288515723,0.39501703832763474,0.49995590128944634,0.49999118025788925,0.5000088197421108,0.7289570037526699,0.7690610364694337,0.00010404383713671361
2050-01-02 01:00:00,0.6746915384615384,0.7219092519452147,0.6954371397620642,0.7697835184036672,0.929819886118241,0.8753104474738763,0.6359127586500418,0.4130625513273036,0.49995590128944634,0.49999118025788925,0.5000088197421108,0.7299536354084052,0.7694610231398318,0.42113477145037115
2050-01-02 02:00:00,0.8319798461538461,0.8385158906246314,0.714107294129526,0.876558169509314,0.9310597157333386,0.9376662592236751,0.6363515884485114,0.43151311814956866,0.49995590128944634,0.49999118025788925,0.5000088197421108,0.73095026629867,0.7698610100455754,0.9999653187209544
2050-01-02 03:00:00,1.0,1.0,0.7306655804552357,1.0,0.9323065502987752,1.0,0.6367775577820758,0.44836101261576056,0.49995590128944634,0.5000088197421108,0.5000088197421108,0.7319468979544052,0.770260996951319,0.9545328431712563
2050-01-02 04:00:00,1.0,1.0,0.743389084289221,1.0,0.933451308400026,1.0,0.6371669436364832,0.4549545178818311,0.49995590128944634,0.5000088197421108,0.5000088197421108,0.73294352884467,0.770660983621717,0.9090656863425123
2050-01-02 05:00:00,0.9999996923076924,0.9998000267591387,0.7469144941469302,0.7777753454278173,0.9346429984896403,1.0,0.6374685291245996,0.4549545178818311,0.49995590128944634,0.5000088197421108,0.5000088197421108,0.7339401605004052,0.7710609705274607,0.8636332107928141
2050-01-02 06:00:00,0.999987076923077,0.7897903981511344,0.7360752255942459,0.5213664795087115,0.9358099834700997,0.8177037414146432,0.6376329654955798,0.4549544519309503,0.49995590128944634,0.5000088197421108,0.5000088197421108,0.73493679139067,0.7714609574332043,0.8181660539640703
2050-01-02 07:00:00,0.8650626153846154,0.5264746203254567,0.7290691203464362,0.2670704332603243,0.9370009229892218,0.31741402554499965,0.6378339806146058,0.452935101909527,0.49995590128944634,0.5000088197421108,0.5000088197421108,0.7359334230464051,0.7718609441036023,0.772733578414372
2050-01-02 08:00:00,0.5771943076923077,0.26321178453743155,0.7239798250979276,0.014869777757759016,0.9382309466281981,2.7474240838645707e-07,0.6380532844143022,0.41737283709758155,0.49995590128944634,0.5000088197421108,0.5000088197421108,0.7369300547021405,0.7722609310093459,0.727266421585628
2050-01-02 09:00:00,0.2886203076923077,1.980824538022197e-06,0.716018266752647,0.0,0.9394927673411979,2.7474240838645707e-07,0.6382451536431463,0.32401118731387324,0.49995590128944634,0.5000088197421108,0.5000264592263323,0.7379266855924053,0.7726609179150896,0.6818339460359298
2050-01-02 10:00:00,1.5384615384615385e-07,0.0,0.7042274726685412,0.0,0.9407919509705146,0.0,0.6384004456737912,0.1914006514529086,0.49995590128944634,0.5000088197421108,0.5000264592263323,0.7389233172481403,0.7730609045854875,0.636366789207186
2050-01-02 11:00:00,0.0,0.0,0.6893741817916709,0.0,0.9421821315881489,0.0,0.6385264739881753,0.19701861128911896,0.49995590128944634,0.5000088197421108,0.5000264592263323,0.7399199481384051,0.7734608914912313,0.5909343136574877
