Total ,Coal ,Fuel ,Gas ,Nuclear ,Water ,Wind ,Other 
8302321,436400,0,1245062,5320200,90555,554094,656010
8381020,436800,0,1293175,5320200,90680,578533,661632
8333426,436600,0,1273006,5322600,58786,581161,661273
8390257,433000,0,1316673,5320000,56533,611998,652053
8402181,432000,0,1350971,5321000,56186,601387,640637
8552153,432800,0,1483662,5322000,110087,559258,644346
8522978,433800,0,1405938,5320000,121090,584755,657395
8624891,436800,0,1397896,5321600,184201,634754,649640
8860102,438600,0,1494883,5322000,328277,638704,637638
8969896,440400,0,1425455,5323000,538221,626537,616283
9466047,438400,0,1494848,5326000,968710,601600,636489
9402747,438000,0,1502721,5404000,829359,580050,648617
9346460,436200,0,1492221,5457000,707151,612233,641655
9213501,436800,0,1480705,5510400,511499,614110,659987
9354860,434000,0,1504727,5525000,568436,624251,698446
9339767,432600,0,1507235,5530400,568539,618989,682004
9138215,434600,0,1498690,5528400,469027,542090,665408
9102929,441000,0,1479632,5530400,413672,569012,669213
8626989,435400,0,1311693,5532000,61388,634319,652189
8604051,432600,0,1313692,5531000,55687,642953,628119
8528569,429800,0,1260664,5530400,55613,637328,614764
8488405,434800,0,1233898,5532000,55728,631158,600821
8572652,435000,0,1329192,5532600,55754,624855,595251
8538392,435400,0,1277098,5532600,56315,628595,608384
8387890,435200,0,1152436,5531600,56975,623218,588461
8328423,428000,0,1096648,5534600,57086,624287,587802
8358834,329000,0,1205852,5536600,57193,621207,608982
8407220,306000,0,1291645,5532200,57279,619445,600651
8388730,315600,0,1247032,5534600,57093,626939,607466
8268880,298600,0,1106138,5536200,56999,634078,636865
8254141,227000,0,1159412,5535600,56806,633942,641381
8291418,210000,0,1223333,5534600,56687,639763,627035
8163868,204000,0,1084660,5534600,56594,642066,641948
8125147,191600,0,1065652,5535600,56664,639093,636538
8128078,157200,0,1143346,5534600,56774,637156,599002
8119752,149400,0,1142817,5534000,56968,640436,596131
8009933,149800,0,1015571,5536000,57068,640691,610803
8002874,148200,0,1009255,5534600,57199,641661,611959
8048725,142200,0,1058168,5536000,57370,641369,613618
8162053,145000,0,1195032,5535600,57637,638747,590037
8125580,142400,0,1167650,5534600,57806,635097,588027
8002143,143600,0,1035690,5536600,57794,638681,589778
8075195,142800,0,1112933,5532200,57796,638373,591093
8110848,142400,0,1148132,5530600,57666,635317,596733
8118449,142400,0,1140075,5532200,57613,640129,606032
8079506,142600,0,1117440,5530600,57487,644670,586709
8077505,143400,0,1119843,5534200,57137,642649,580276
7977653,147000,0,1009432,5529200,56939,641145,593937
8041085,145200,0,1063746,5529800,56770,642089,603480
8105621,150000,0,1120465,5532800,56618,637960,607778
8067435,152200,0,1095334,5530800,56491,637684,594926
8140964,153200,0,1151819,5532800,56317,641021,605807
8192891,156400,0,1172070,5533800,56000,639850,634771
8224120,228000,0,1138471,5534800,56030,639958,626861
8132255,242600,0,1023070,5534800,56033,638506,637246
8133685,241000,0,1042963,5535200,56269,635996,622257
8282699,244800,0,1167912,5537800,56512,639042,636633
8403521,291200,0,1217076,5537800,56606,637744,663095
8246950,327400,0,1041908,5535200,56665,640780,644997
8317784,330400,0,1119660,5535800,56735,638339,636850
8465310,329200,0,1269175,5535000,56913,627591,647431
8606108,336800,0,1405824,5538600,56914,627178,640792
8453831,395000,0,1209640,5541000,56770,623538,627883
8430229,404000,0,1180833,5532600,56778,632179,623839
8643755,367000,0,1403431,5533600,74150,643989,621585
8797479,355400,0,1447271,5536600,190578,645912,621718
9054418,379000,0,1566083,5537600,315954,647186,608595
9199809,428600,0,1470178,5536600,496295,647873,620263
9147098,436000,0,1379606,5537200,531076,647642,615574
8958807,432600,0,1381222,5541600,353175,642245,607965
9318812,435400,0,1516058,5540600,576656,639250,610848
9336228,435800,0,1510001,5543200,585592,625251,636384
9294649,436400,0,1515197,5549600,530243,626760,636449
9248651,438200,0,1489929,5546600,509578,627065,637279
9290416,436400,0,1486244,5544600,558650,631318,633204
9161831,433600,0,1411136,5535600,508140,631976,641379
9170620,436200,0,1396638,5535600,526462,631753,643967
9195315,435800,0,1385611,5535600,532533,632812,672959
9184599,433800,0,1398308,5534600,520493,647946,649452
9184761,433800,0,1431509,5534000,495558,644987,644907
9173741,431600,0,1463069,5531600,490754,644680,612038
9264960,432600,0,1536473,5534000,498106,639338,624443
9196536,432000,0,1472047,5531200,462549,638850,659890
9019813,433800,0,1475164,5531200,259153,639457,681039
8986036,434400,0,1430771,5529200,253204,635918,702543
8896059,433800,0,1441693,5529200,176267,631407,683692
8786866,433800,0,1407169,5530200,101266,633931,680500
8738435,434000,0,1432989,5527200,53111,630638,660497
8835958,434600,0,1553219,5528200,52320,624706,642913
8891283,434200,0,1597692,5526200,51838,615699,665654
8712985,434800,0,1414668,5525800,53754,615793,668170
8666036,435000,0,1396818,5524200,55345,611756,642917
8840038,432800,0,1574907,5528800,56926,602807,643798
8867561,436000,0,1614340,5525200,58013,590736,643272
8778671,437400,0,1510644,5526800,56486,596298,651043
8736133,438600,0,1456890,5529800,59615,590632,660596
8835801,438800,0,1558130,5526800,59904,592209,659958
8827614,438800,0,1546089,5526800,59739,605649,650537
8892710,438200,0,1517282,5528200,152203,602614,654211
8979041,440000,0,1517593,5527800,239502,591735,662411
9045653,438000,0,1579108,5527200,248000,587060,666285
9279590,439200,0,1706419,5525200,339401,603728,665642
9600338,440000,0,1838118,5527200,519643,611971,663406
9795114,438200,0,1876221,5527800,714300,596327,642266
9948784,437600,0,1888466,5528200,874387,594571,625560
10206264,436600,0,1880792,5530200,1049853,608013,700806
10161915,438000,0,1896558,5528000,964702,608834,725821
10181362,433000,0,1941521,5531400,948563,601975,724903
10120692,435800,0,1926440,5531400,900217,599647,727188
10003760,432400,0,1914745,5530000,804225,596891,725499
10093566,434200,0,1890937,5532400,909243,600958,725828
10092454,433600,0,1884928,5532400,916068,598166,727292
9890585,435400,0,1827319,5533400,770319,590088,734059
9837638,434200,0,1808360,5535800,744645,581905,732728
9151184,438000,0,1765435,5534400,101964,573912,737473
9130605,438400,0,1768088,5535400,84301,573428,730988
8965232,436600,0,1636359,5536000,76382,563969,715922
8855523,438000,0,1508991,5537400,56418,580212,734502
8850798,438000,0,1517219,5536000,56281,571498,731800
8915389,438400,0,1599104,5537400,56081,552448,731956
8825046,435800,0,1539123,5538000,56078,562760,693285
8520281,438000,0,1245410,5535400,55994,570964,674513
8421142,441000,0,1146692,5537000,55474,572923,668053
8453023,440800,0,1165490,5537000,55480,563090,691163
8486437,436800,0,1181191,5538000,55405,573492,701549
8460361,437200,0,1163551,5538600,55224,566593,699193
8644089,434800,0,1273215,5538000,137817,569405,690852
8677587,432800,0,1257153,5540000,177038,563826,706770
8451076,433200,0,1093456,5539600,155151,548922,680747
8304035,427800,0,1014572,5537600,84307,550939,688817
8261357,357800,0,1081207,5539600,55059,555454,672237
8324209,311800,0,1195729,5538600,55248,569419,653413
8176392,312600,0,1036785,5537000,55211,576596,658200
8091432,300400,0,966448,5538000,54831,566554,665199
8008781,212200,0,1012744,5537400,54959,531998,659480
8165561,194600,0,1187316,5537000,55030,526446,665169
8250544,195400,0,1265840,5534400,55127,555906,643871
8130932,189400,0,1159888,5535000,55444,525370,665830
8208642,159000,0,1295808,5535000,55284,467030,696520
8158060,143000,0,1330164,5534000,55434,443645,651817
8100480,144200,0,1188280,5536000,55690,507751,668559
8072091,142400,0,1101726,5535400,55863,577121,659581
8035687,142200,0,1164012,5533600,55881,517703,622291
8031301,141800,0,1211346,5535000,55809,487168,600178
8041286,141000,0,1120045,5535000,55862,578981,610398
8064999,139600,0,1126863,5533000,55837,604304,605395
8103282,142800,0,1132981,5533600,56100,619381,618420
8106031,142000,0,1156402,5530200,56255,625317,595857
8152584,144000,0,1216592,5531600,56121,615708,588563
8278030,168400,0,1334115,5531600,56480,594112,593323
8231273,229600,0,1218042,5530200,56387,567772,629272
8214751,236400,0,1209389,5532600,56379,567135,612848
8481794,237800,0,1471629,5534200,56678,557465,624022
8642537,280400,0,1576890,5536600,57248,562469,628930
8616066,316000,0,1507292,5534600,57562,550791,649821
8619575,323400,0,1487831,5535600,57769,552225,662750
8790907,326800,0,1636691,5540400,57738,550574,678704
8868879,326800,0,1725215,5537000,58023,556059,665782
9361008,353800,0,1772460,5536800,489680,546915,661353
9669225,404000,0,1889207,5537400,642843,532493,663282
9730749,420000,0,2028396,5535000,584705,519537,643111
9972648,430400,0,2040984,5534400,781426,546129,639309
9625837,440200,0,1981316,5534400,474260,542167,653494
9490091,458600,0,2137236,5532400,180546,534541,646768
9556316,461200,0,2209622,5532400,190214,529173,633707
9536855,459000,0,2150769,5534000,225846,510808,656432
9941137,459200,0,2154403,5533800,654148,505007,634579
9850920,455600,0,2093322,5541000,640660,487189,633149
9682177,454800,0,2110564,5540400,454345,471228,650840
9633406,454800,0,2104869,5538400,452151,448014,635172
9506252,459600,0,2091418,5537400,384586,412268,620980
9359587,459000,0,2033635,5539000,272767,420342,634843
9282977,438400,0,2003229,5535000,220280,454723,631345
9276082,444200,0,1949103,5535600,232092,462447,652640
9340317,426000,0,1978686,5534600,254358,489864,656809
9379858,426200,0,1998261,5537000,259208,530070,629119
9319890,428600,0,1930681,5534600,256677,533983,635349
9320634,427600,0,1946913,5536600,218652,536496,654373
8962045,414400,0,1787713,5533600,59645,508183,658504
8768384,369800,0,1648690,5534600,59679,498559,657056
8748276,358000,0,1637680,5530600,59610,499430,662956
8733767,350800,0,1729475,5489600,59475,449699,654718
8838833,399400,0,2024462,4514600,809300,421516,669555
8919841,433000,0,2205193,4515200,643881,415942,706625
9010730,437600,0,2414351,4515600,529594,403846,709739
8904832,439800,0,2474488,4515600,377469,388707,708768
8854692,440000,0,2400273,4512200,414304,376379,711536
8866566,438600,0,2336616,4515200,502967,362646,710537
8813086,436200,0,2338843,4512600,507452,305833,712158
8840009,436400,0,2375648,4514200,508974,289477,715310
8847448,435600,0,2441058,4518200,452770,282432,717388
8924589,435200,0,2536837,4521200,431167,282628,717557
8908309,434800,0,2564085,4523200,454703,220008,711513
9054777,436600,0,2567400,4524200,633743,178138,714696
8974204,436000,0,2554398,4528200,567519,166368,721719
9005426,438200,0,2645437,4523600,530465,141363,726361
9069437,436800,0,2741238,4519800,528059,119485,724055
9158632,435800,0,2785719,4517200,583811,108334,727768
9390530,433800,0,2789987,4515800,817721,99498,733724
9556163,435200,0,2889957,4516800,871280,107235,735691
9691880,434600,0,2912558,4514800,965279,127054,737589
9762813,435600,0,2980131,4512800,967104,135029,732149
9491025,436800,0,2942831,4515800,747513,123157,724924
9438389,436000,0,2873105,4513400,765700,122404,727780
9436208,435400,0,2895151,4512800,727758,137746,727353
9218562,435400,0,2934387,4515800,458209,144840,729926
9155498,434400,37953,2954586,4514800,337452,154766,721541
9025217,434200,130929,2931406,4515800,202352,148678,661852
8953886,432800,119309,2930287,4515800,84093,167193,704404
8931584,436400,3713,2998692,4516200,55860,203908,716811
8914683,434400,100,2975338,4515800,55527,243407,690111
9015091,433200,0,3083974,4515800,55697,260265,666155
8887978,436200,0,2975316,4517200,56136,266598,636528
8827495,436600,0,2895298,4518800,56112,264335,656350
8777957,435600,0,2767339,4517200,56485,341418,659915
8808784,437400,0,2761054,4516800,56327,363927,673276
8719349,437400,0,2616207,4517200,56390,381300,710852
8542026,435400,0,2393805,4517600,56091,424241,714889
8547995,437000,0,2358113,4516600,55682,463925,716675
8659731,436400,0,2442635,4515600,55864,482556,726676
8660269,436000,0,2411863,4514600,54295,515453,728058
8587211,436600,0,2320046,4516000,54295,532766,727504
8721298,436000,0,2387366,4512600,138057,519280,727995
8638484,436000,0,2294855,4514600,141221,521737,730071
8446726,435400,0,2191892,4513600,54726,522760,728348
8420496,394400,0,2114989,4567600,54796,560605,728106
8424746,305200,0,2185414,4597000,55287,558654,723191
8354594,265600,0,2118532,4617000,55616,573204,724642
8210022,264200,0,1955912,4637000,55794,572756,724360
8144028,232800,0,1889502,4660400,55848,584642,720836
7925500,157600,0,1700537,4714600,55947,584483,712333
7884064,149400,0,1639307,4756000,55843,594631,688883
7929911,145600,0,1662678,4812000,55997,592000,661636
7842425,144200,0,1578741,4816000,55907,594843,652734
7932124,146600,0,1675908,4816000,56101,580778,656737
7822871,141000,0,1575273,4827600,56076,562114,660808
7853060,139800,0,1549370,4879000,56177,566597,662116
7971669,140800,0,1610081,4912000,55979,577152,675657
7971101,141000,0,1600265,4910600,56121,584713,678402
7983735,140800,0,1601104,4916000,56025,587400,682406
7920381,141600,0,1535117,4914000,55812,591356,682496
7981671,141200,0,1611314,4913000,55847,591280,669030
8001792,147000,0,1608203,4913600,55795,599775,677419
8004041,143200,0,1595817,4915000,55658,612797,681569
8004567,145400,0,1584861,4915600,55534,610382,692790
7974067,146200,0,1560754,4916000,55465,617043,678605
7991275,146400,0,1587323,4916000,55301,621059,665192
7970323,145600,0,1562934,4912600,55161,626330,667698
8046656,167400,0,1610754,4914600,54947,626737,672218
8089918,220800,0,1604012,4912200,54877,630538,667491
8122972,259000,0,1597550,4913600,54819,638336,659667
8240246,262600,0,1705815,4903200,54797,631165,682669
8315330,308000,0,1732584,4905000,54793,623207,691746
8479352,374000,0,1839068,4904000,54801,625868,681615
8598824,418000,0,1914130,4898800,54510,641575,671809
8843900,429200,0,2138504,4905400,54428,643582,672786
8996304,429200,0,2260305,4902400,79670,645426,679303
9015971,431600,0,2213937,4902400,156703,642027,669304
9249778,432800,0,2268853,4901400,355684,637665,653376
9335267,431400,0,2290562,4902400,412933,633726,664246
9371406,431400,0,2250442,4907000,479044,634238,669282
9266345,432000,0,2168310,4913400,446524,632311,673800
9703677,431800,0,2231700,5005600,702699,635974,695904
9791844,432400,0,2243134,5142400,657356,623709,692845
9775528,434200,0,2228752,5210000,643269,591010,668297
9798130,434000,0,2179630,5292400,625034,581383,685683
9734211,433600,0,2185217,5365000,539816,526421,684157
9743258,436800,0,2277754,5375600,453641,532505,666958
9823453,439200,0,2304207,5376400,453701,571102,678843
9805741,440200,0,2216828,5375000,453544,610451,709718
9794342,438600,0,2166283,5378000,496408,631967,683084
9819625,436600,0,2194264,5374000,511637,632099,671025
9897490,438000,0,2241115,5374000,558379,639555,646441
9953176,439800,0,2289020,5373600,565502,645678,639576
9621612,438800,0,2175354,5372000,325714,646897,662847
9549619,437800,0,2284675,5375000,128206,649287,674651
9504784,437600,0,2246486,5374000,131109,646085,669504
9481289,437200,0,2187747,5374600,165226,647642,668874
9290438,437400,0,2070689,5372600,81132,647027,681590
9298260,434800,0,2104878,5372600,54936,648462,682584
9257559,434800,0,2057182,5371600,55853,648461,689663
9300241,435200,0,2064181,5391600,55422,649190,704648
9285456,430600,0,2028464,5420600,55875,645616,704301
9183843,436800,0,1889279,5426600,56500,647273,727391
9155773,437600,0,1873312,5428200,56789,649252,710620
9237466,439000,0,1939599,5439600,56727,650575,711965
9301957,439600,0,1965989,5477200,56414,650974,711780
9211635,441200,0,1839451,5513600,56727,648734,711923
9238899,439400,0,1862240,5530200,56756,644945,705358
9248368,439400,0,1868650,5535200,57177,641836,706105
9082197,439200,0,1679871,5538200,57653,636558,730715
9074961,438200,0,1685278,5538200,57681,630699,724903
9136979,438000,0,1748707,5538200,57679,625056,729337
9276965,437200,0,1910505,5537200,57629,613817,720614
10049903,436000,0,2161746,5537200,595145,603601,716211
10032679,435200,0,2224574,5534800,521774,596553,719778
10340165,434400,0,2299078,5532400,747775,592014,734498
10384423,433800,0,2307345,5534800,780032,589970,738476
10347867,435400,0,2293357,5532400,781582,582549,722579
10331652,436800,0,2298492,5533400,795695,560320,706945
10291906,436800,0,2339008,5538800,732351,559032,685915
10203100,436800,0,2338971,5542800,619982,566242,698305
10403132,437400,0,2377848,5545200,797023,551399,694262
10479601,436400,0,2382164,5544800,884903,556142,675192
10394837,432800,0,2408176,5544800,748841,566805,693415
10233518,425600,0,2406427,5547200,595781,550529,707981
10186583,380800,0,2351501,5545800,642637,556199,709646
10129056,375400,0,2286706,5547200,602204,576324,741222
9966155,372600,0,2260831,5549200,456584,577482,749458
9708635,370400,0,2132198,5546800,349407,566167,743663
9270142,330200,0,1963238,5549200,113515,568754,745235
9191753,314400,0,1984850,5547200,57515,568678,719110
9072576,289400,0,1914779,5543200,57610,567017,700570
